entity_id,spline_id,mode,speed,world,area,area_name,creature2_id,client_name,match_status,source_coordinate_id,jabbithole_creature_id,path_distance,runtime_distance,spline_nodes,spline_length,spline_closed,existing_spline,import_action
7055,10159,1,3,51,307,Tanglewood Grove,32894,Gormash the Lopp-Crusher,unique_name,8173237,1772,0.053415,2.700815,8,126.484520,false,10159,skip_existing_same_spline
7794,10243,1,3,51,307,Tanglewood Grove,33921,Tangleclaw Slasher,unique_name,8276278,1605,0.690740,1.042384,11,64.760878,false,10243,skip_existing_same_spline
7801,10224,1,3,51,307,Tanglewood Grove,33921,Tangleclaw Slasher,unique_name,8393968,1605,1.530393,2.191807,13,75.144254,false,10224,skip_existing_same_spline
9100,14463,2,3,51,307,Tanglewood Grove,47428,Hunter Melyan,unique_name,1185145,15933,1.129274,2.848006,52,474.007406,true,14463,skip_existing_same_spline
9101,14464,1,3,51,307,Tanglewood Grove,47429,Hunter Forlla,unique_name,2536560,9569,0.859035,0.864315,30,243.388545,false,14464,skip_existing_same_spline
10108,10253,1,3,51,307,Tanglewood Grove,61427,Tangleclaw Pridelord,unique_name,8200322,6362,0.592352,1.298813,9,54.058852,false,10253,skip_existing_same_spline
6819,16993,2,3,51,310,Lifeglade Hills,32755,Lirawn the Lifewalker,unique_name,5045805,4216,0.252013,1.533664,35,397.114594,true,16993,skip_existing_same_spline
7773,14429,2,3,51,310,Lifeglade Hills,33885,Darkwhisper Jabbit,unique_name,137955,10382,1.072177,1.395851,249,2148.520415,true,,insert
6609,12490,1,3,51,313,Horizon Plateau,32554,Sanctum Blademaster,unique_name,5874911,4245,0.394320,1.711666,11,40.496884,false,12490,skip_existing_same_spline
1466,11325,1,3,51,322,Gallow Fields,19755,Munitions Cache,unique_name,50487,4889,2.975130,1.155249,10,28.168206,false,,insert
1952,11325,1,3,51,322,Gallow Fields,20906,Darkspur Pummeler,unique_name,7600851,4916,0.146831,0.781665,10,28.168206,false,,insert
1966,5731,1,3,51,322,Gallow Fields,20909,Darkspur Quickdraw,reviewed,6615094,4989,0.706968,0.812158,7,45.967251,false,5731,skip_existing_same_spline
1967,11322,1,3,51,322,Gallow Fields,20910,Darkspur Butcher,reviewed,8081594,2098,1.049164,1.074104,11,92.375537,false,11322,skip_existing_same_spline
2185,3799,2,3,51,322,Gallow Fields,20992,Skytalon Rotbeak,reviewed,6769020,30875,2.847892,0.790190,14,248.255283,true,,insert
3063,5749,1,3,51,322,Gallow Fields,34998,Throg Smasher,scored_name,7953710,28675,0.368452,2.409336,13,72.090106,false,5749,skip_existing_same_spline
1475,4445,1,3,51,323,North Gallow Fields,19758,Roan Carcass,unique_name,25326,4951,1.219849,0.978826,61,683.179062,false,,insert
20749,5576,2,3,51,363,Locus Dawn,19866,Regulator Codec,unique_name,1436817,490,0.603092,0.949842,14,53.704729,true,5576,skip_existing_same_spline
520,4927,2,3,51,365,The Crystal Shards,16801,Stonefist Devastator,unique_name,5680553,3830,1.534445,1.534568,28,556.688061,true,4927,skip_existing_same_spline
6624,9771,1,3,51,379,Junction Zeta,32583,Zeta Warbot,unique_name,5614006,4401,2.995130,2.995130,13,99.380862,false,9771,skip_existing_same_spline
7216,10771,2,3,51,379,Junction Zeta,33156,Sensor Sweep,unique_name,8448360,4617,0.419556,2.857744,18,113.604119,true,10771,skip_existing_same_spline
7218,10770,2,3,51,379,Junction Zeta,33156,Sensor Sweep,unique_name,7855202,4617,1.142305,2.378975,15,82.506855,true,10770,skip_existing_same_spline
7219,10769,1,3,51,379,Junction Zeta,33156,Sensor Sweep,unique_name,7489210,4617,1.327418,2.999044,15,95.618324,false,10769,skip_existing_same_spline
7220,10767,1,3,51,379,Junction Zeta,33156,Sensor Sweep,unique_name,7698465,4617,0.682286,1.233217,13,78.776812,false,10767,skip_existing_same_spline
6883,10187,1,3,51,382,Exo-Site N22,32791,Augmented Scientist Clone,unique_name,8118402,2928,0.917275,1.416701,8,68.760289,false,10187,skip_existing_same_spline
6885,10178,1,3,51,382,Exo-Site N22,32791,Augmented Scientist Clone,unique_name,8348834,2928,0.472304,0.735339,6,39.097612,false,10178,skip_existing_same_spline
6887,10185,1,3,51,382,Exo-Site N22,32791,Augmented Scientist Clone,unique_name,8118399,2928,0.271144,1.819065,6,34.876236,false,10185,skip_existing_same_spline
7217,10773,1,3,51,382,Exo-Site N22,33156,Sensor Sweep,unique_name,7887075,4617,0.664294,1.297584,13,46.319457,false,10773,skip_existing_same_spline
9516,15216,1,3,51,382,Exo-Site N22,49555,N22 Nanite Recharger,unique_name,7938714,5819,0.376871,1.967130,21,422.649596,false,,insert
9521,15213,1,3,51,382,Exo-Site N22,49555,N22 Nanite Recharger,unique_name,8030927,5819,0.145059,2.322520,12,144.644489,false,,insert
9522,15212,1,3,51,382,Exo-Site N22,49555,N22 Nanite Recharger,unique_name,7855523,5819,0.860257,1.451904,12,143.011356,false,15212,skip_existing_same_spline
1161,4824,1,3,51,694,Demonclaw Pass,18900,Nooks Barkbiter,reviewed,245489,11870,1.604338,0.993982,7,16.502482,false,,insert
1255,6215,1,3,51,694,Demonclaw Pass,19193,Fungal Spore,scored_name,186319,444,2.916237,1.134082,18,107.684238,false,,insert
3926,6085,2,3,51,694,Demonclaw Pass,61561,Grimstone Ravager,unique_name,8459122,1695,2.126143,1.412948,25,284.071186,true,,insert
1009,4437,1,3,51,715,Grim's Lumber Mill,17931,Energy Field,reviewed,3052940,23993,2.018447,1.223469,8,51.284733,false,,insert
1011,4438,1,3,51,715,Grim's Lumber Mill,17931,Energy Field,reviewed,6157874,23993,1.033436,1.115518,8,59.520976,false,,insert
1944,5616,1,3,51,715,Grim's Lumber Mill,20902,Headmistress Hilda Grim,unique_name,6565814,7708,2.779039,2.794584,52,1174.888974,false,,insert
2533,6021,1,3,51,786,Exo-Site 14,21955,Augmented Slateform Charger,unique_name,7953965,1560,1.185749,2.131244,9,99.452166,false,6021,skip_existing_same_spline
2536,6022,1,3,51,786,Exo-Site 14,21955,Augmented Slateform Charger,unique_name,8466849,1560,2.160597,2.668089,11,120.675718,false,6022,skip_existing_same_spline
2540,6021,1,3,51,786,Exo-Site 14,21955,Augmented Slateform Charger,unique_name,7992147,1560,2.858557,1.657528,9,99.452166,false,,insert
21011,17420,1,3,51,932,Junction Snowshadow,19898,Snowshadow Dominator,unique_name,6485588,515,0.491394,1.807786,14,109.757360,false,17420,skip_existing_same_spline
21025,17410,1,3,51,932,Junction Snowshadow,19901,Snowshadow Inquisitor,unique_name,8089219,40,1.372273,1.372273,9,43.019655,false,17410,skip_existing_same_spline
21679,5821,2,3,51,932,Junction Snowshadow,20780,Snowshadow Apprentice Mastermind,unique_name,8019684,192,0.510695,2.664905,21,128.643142,true,5821,skip_existing_same_spline
21680,5690,2,3,51,932,Junction Snowshadow,20780,Snowshadow Apprentice Mastermind,unique_name,7979961,192,1.910039,1.969489,14,83.301262,true,5690,skip_existing_same_spline
21681,5820,2,3,51,932,Junction Snowshadow,20780,Snowshadow Apprentice Mastermind,unique_name,8394073,192,1.036421,1.038898,24,129.150608,true,5820,skip_existing_same_spline
21682,5822,2,3,51,932,Junction Snowshadow,20780,Snowshadow Apprentice Mastermind,unique_name,7719807,192,0.501710,1.833685,33,128.685352,true,5822,skip_existing_same_spline
28432,17408,1,3,51,932,Junction Snowshadow,61859,Snowshadow Analyst,unique_name,7700700,1225,0.275837,2.263354,12,53.145389,false,17408,skip_existing_same_spline
28433,17416,1,3,51,932,Junction Snowshadow,61859,Snowshadow Analyst,unique_name,7710962,1225,1.088431,1.509320,10,66.565864,false,17416,skip_existing_same_spline
28436,17409,1,3,51,932,Junction Snowshadow,61859,Snowshadow Analyst,unique_name,8022239,1225,0.861937,1.743223,11,57.428441,false,17409,skip_existing_same_spline
28438,17415,1,3,51,932,Junction Snowshadow,61859,Snowshadow Analyst,unique_name,8105939,1225,0.460723,2.403121,7,37.863370,false,17415,skip_existing_same_spline
28874,5520,1,3,51,932,Junction Snowshadow,61984,Snowshadow Calumniator,unique_name,7720020,1229,1.028844,2.500769,9,104.044589,false,,insert
11679,4834,1,3,51,937,Gale Canyon,14573,Wind Elemental,unique_name,8212633,1613,1.823794,0.727685,32,673.064150,false,,insert
11679,10988,1,3,51,937,Gale Canyon,14573,Wind Elemental,unique_name,8280725,1613,0.334681,2.240430,24,687.389632,false,,insert
13690,5035,2,3,51,937,Gale Canyon,19381,Razorbeak Gribbon,unique_name,1446827,16721,0.760142,1.864333,5,45.124912,true,5035,skip_existing_same_spline
11627,4748,1,3,51,940,Skywind Ruins,14433,Darkspur Bladegrinder,scored_name,8251806,3144,1.605682,1.039327,13,215.586322,false,,insert
11641,4748,1,3,51,940,Skywind Ruins,14435,Darkspur Bruiser,scored_name,8349244,3260,1.534236,2.748745,13,215.586322,false,,insert
12071,10757,1,3,51,940,Skywind Ruins,16702,Darkspur Lieutenant,unique_name,8182992,3140,0.377379,2.281622,8,59.108576,false,10757,skip_existing_same_spline
12074,10752,1,3,51,940,Skywind Ruins,16702,Darkspur Lieutenant,unique_name,8279889,3140,0.889185,1.363452,8,68.704969,false,10752,skip_existing_same_spline
12075,10756,1,3,51,940,Skywind Ruins,16702,Darkspur Lieutenant,unique_name,8387105,3140,1.123326,1.838913,9,92.268286,false,10756,skip_existing_same_spline
13062,19257,1,3,51,940,Skywind Ruins,18588,Razorbeak Nester,unique_name,8174597,3918,0.188141,0.638150,8,25.339391,false,,insert
16937,5851,1,3,51,940,Skywind Ruins,48836,Slopper,unique_name,5811704,3143,0.240623,2.519722,17,441.324666,false,,insert
14694,6046,1,3,51,941,Camp Dustdevil,21749,XAS Research Guard,unique_name,3074861,18899,1.117958,1.118494,11,97.599780,false,6046,skip_existing_same_spline
11812,4011,1,3,51,943,XAS Forward Camp,16594,Lead Scientist Armin,reviewed,7880,1864,2.373454,0.386523,7,20.056603,false,,insert
16451,5031,1,3,51,973,Crosswind Fields,35850,Wounded Galehorn Steer,unique_name,1115316,4847,2.794952,0.797147,35,314.054728,false,,insert
17645,4825,2,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8276676,2163,0.092724,2.111214,57,198.347721,true,,insert
17646,10843,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8468754,2163,1.122401,2.016608,7,42.263764,false,10843,skip_existing_same_spline
17652,10875,1,3,51,973,Crosswind Fields,61710,Mudraker Flayer,unique_name,7948090,2157,1.609515,2.833131,7,33.420512,false,10875,skip_existing_same_spline
17654,10857,1,3,51,973,Crosswind Fields,61710,Mudraker Flayer,unique_name,8284975,2157,0.390689,2.224311,7,47.832769,false,10857,skip_existing_same_spline
1007162797,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7162797,2177,1.106167,0.000000,73,652.309152,false,,insert
1007284396,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7284396,2177,1.869424,0.000000,73,652.309152,false,,insert
1007423937,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7423937,2177,0.957668,0.000000,73,652.309152,false,,insert
1007442402,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7442402,2177,2.704442,0.000000,73,652.309152,false,,insert
1007448765,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7448765,2177,2.435363,0.000000,73,652.309152,false,,insert
1007456853,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7456853,2177,0.754835,0.000000,73,652.309152,false,,insert
1007618654,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7618654,2177,2.665543,0.000000,73,652.309152,false,,insert
1007618656,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7618656,2177,2.664569,0.000000,73,652.309152,false,,insert
1007622224,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7622224,2177,1.049148,0.000000,73,652.309152,false,,insert
1007622398,10841,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8252967,2163,0.676031,2.449490,9,73.074066,false,,insert
1007622399,10843,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,7622399,2163,2.090913,0.000000,7,42.263764,false,,insert
1007806936,10843,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,7806936,2163,1.941662,0.000000,7,42.263764,false,,insert
1007834442,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7834442,2177,1.019472,0.000000,73,652.309152,false,,insert
1007855145,10843,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,7898540,2163,2.026564,2.828427,7,42.263764,false,,insert
1007866523,10841,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,7866523,2163,1.611313,0.000000,9,73.074066,false,,insert
1007880056,4825,2,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,7880056,2163,1.148946,0.000000,57,198.347721,true,,insert
1007979651,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7979651,2177,1.542075,0.000000,73,652.309152,false,,insert
1007979652,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7979652,2177,0.161841,0.000000,73,652.309152,false,,insert
1007979654,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,7979654,2177,2.245535,0.000000,73,652.309152,false,,insert
1007979950,4825,2,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,7979950,2163,1.412085,0.000000,57,198.347721,true,,insert
1007979953,10843,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,7979953,2163,0.611882,0.000000,7,42.263764,false,,insert
1008005135,10841,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8005135,2163,0.508792,0.000000,9,73.074066,false,,insert
1008104983,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8104983,2177,1.176970,0.000000,73,652.309152,false,,insert
1008168484,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8168484,2177,1.886825,0.000000,73,652.309152,false,,insert
1008175662,10843,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8175662,2163,1.401623,0.000000,7,42.263764,false,,insert
1008184997,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8184997,2177,0.495699,0.000000,73,652.309152,false,,insert
1008184999,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8184999,2177,2.593286,0.000000,73,652.309152,false,,insert
1008207843,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8207843,2177,1.329264,0.000000,73,652.309152,false,,insert
1008207844,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8207844,2177,0.593626,0.000000,73,652.309152,false,,insert
1008211242,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8211242,2177,2.320119,0.000000,73,652.309152,false,,insert
1008211243,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8211243,2177,1.529407,0.000000,73,652.309152,false,,insert
1008252964,4825,2,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8252964,2163,0.754503,0.000000,57,198.347721,true,,insert
1008276456,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8276456,2177,2.641975,0.000000,73,652.309152,false,,insert
1008280300,10843,1,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8280300,2163,2.340885,0.000000,7,42.263764,false,,insert
1008285616,3910,1,3,51,973,Crosswind Fields,22373,Mudraker Smasher,unique_name,8285616,2204,0.855912,0.000000,13,118.848320,false,,insert
1008285619,3910,1,3,51,973,Crosswind Fields,22373,Mudraker Smasher,unique_name,8285619,2204,1.243123,0.000000,13,118.848320,false,,insert
1008285636,3910,1,3,51,973,Crosswind Fields,22373,Mudraker Smasher,unique_name,8285636,2204,2.435727,0.000000,13,118.848320,false,,insert
1008313609,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8313609,2113,2.833619,0.000000,73,652.309152,false,,insert
1008313610,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8313610,2113,0.964738,0.000000,73,652.309152,false,,insert
1008313612,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8313612,2113,2.483480,0.000000,73,652.309152,false,,insert
1008313614,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8313614,2113,1.138602,0.000000,73,652.309152,false,,insert
1008314198,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8314198,2177,1.088144,0.000000,73,652.309152,false,,insert
1008314199,4184,1,3,51,973,Crosswind Fields,22406,Stormwing Murgh Striker,unique_name,8314199,2177,1.704180,0.000000,73,652.309152,false,,insert
1008316488,3909,1,3,51,973,Crosswind Fields,22373,Mudraker Smasher,unique_name,8316488,2204,1.328755,0.000000,15,152.158064,false,,insert
1008330265,4826,2,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8330265,2113,1.752728,0.000000,74,254.267067,true,,insert
1008330857,3910,1,3,51,973,Crosswind Fields,22373,Mudraker Smasher,unique_name,8330857,2204,0.491205,0.000000,13,118.848320,false,,insert
1008340112,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8340112,2113,2.308078,0.000000,73,652.309152,false,,insert
1008340288,4825,2,3,51,973,Crosswind Fields,61707,Dominion Forward Tracker,unique_name,8340288,2163,1.094099,0.000000,57,198.347721,true,,insert
1008393913,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8393913,2113,2.641975,0.000000,73,652.309152,false,,insert
1008393914,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8393914,2113,2.370325,0.000000,73,652.309152,false,,insert
1008428946,4184,1,3,51,973,Crosswind Fields,23953,Stormwing Striker,scored_name,8428946,2113,0.893778,0.000000,73,652.309152,false,,insert
11749,9736,1,3,51,975,Stormwing Fortress,14608,Stormwing Brutalizer,reviewed,7855467,2180,1.667868,2.371273,6,378.098853,false,,insert
11756,14899,2,3,51,975,Stormwing Fortress,14611,Stormwing Razortalon,unique_name,8349935,2187,0.518622,1.189037,12,42.990458,true,14899,skip_existing_same_spline
11758,14902,2,3,51,975,Stormwing Fortress,14611,Stormwing Razortalon,unique_name,7856102,2187,2.466582,2.466582,15,54.007258,true,14902,skip_existing_same_spline
11805,10978,1,3,51,975,Stormwing Fortress,14616,Stormwing Guardian,reviewed,8429212,2181,0.289291,1.410860,7,25.534357,false,10978,skip_existing_same_spline
16662,4874,1,3,51,975,Stormwing Fortress,38674,Lightning Strike,reviewed,1594849,2160,0.772463,1.053757,25,285.275513,false,,insert
16665,4794,1,3,51,975,Stormwing Fortress,38674,Lightning Strike,reviewed,1508241,2160,0.748822,1.118152,36,215.660582,false,,insert
16667,4794,1,3,51,975,Stormwing Fortress,38674,Lightning Strike,reviewed,929439,2160,0.920067,1.034512,36,215.660582,false,,insert
17027,6659,1,3,51,976,Temple of Osiric,53082,Osiric Totem,unique_name,287717,5535,0.366561,1.374773,11,189.318870,false,,insert
17028,6660,1,3,51,976,Temple of Osiric,53082,Osiric Totem,unique_name,339361,5535,2.916350,0.409611,31,568.406406,false,,insert
17788,1540,1,3,51,976,Temple of Osiric,61759,Dominion Field Commander,unique_name,6081706,6654,1.956097,0.833720,20,1794.832523,false,,insert
1001472933,6660,1,3,51,976,Temple of Osiric,48380,Road Warrior,scored_name,1472933,13438,2.315510,0.000000,31,568.406406,false,,insert
1001925649,6660,1,3,51,976,Temple of Osiric,48380,Road Warrior,scored_name,1925649,13438,1.088774,0.000000,31,568.406406,false,,insert
1002196159,19274,1,3,51,976,Temple of Osiric,48380,Road Warrior,scored_name,2196159,13438,0.631166,0.000000,9,44.393616,false,,insert
1002231943,6659,1,3,51,976,Temple of Osiric,48380,Road Warrior,scored_name,2231943,13438,1.313868,0.000000,11,189.318870,false,,insert
1003586810,6659,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,3586810,2201,1.329915,0.000000,11,189.318870,false,,insert
1003609234,6659,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,3609234,2201,0.446435,0.000000,11,189.318870,false,,insert
1003641261,6659,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,3641261,2201,2.324871,0.000000,11,189.318870,false,,insert
1003831266,6659,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,3831266,2201,1.355833,0.000000,11,189.318870,false,,insert
1003904289,6659,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,3904289,2201,0.850355,0.000000,11,189.318870,false,,insert
1003904377,6660,1,3,51,976,Temple of Osiric,61718,Dominion Forward Dragoon,unique_name,3904377,2186,2.619328,0.000000,31,568.406406,false,,insert
1003934347,6660,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,3934347,2201,2.021011,0.000000,31,568.406406,false,,insert
1004107980,6659,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4107980,2201,1.304183,0.000000,11,189.318870,false,,insert
1004108334,6660,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4108334,2201,1.913044,0.000000,31,568.406406,false,,insert
1004375500,6660,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4375500,2201,1.750970,0.000000,31,568.406406,false,,insert
1004527255,6660,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4527255,2201,2.942956,0.000000,31,568.406406,false,,insert
1004541382,6660,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4541382,2201,1.608524,0.000000,31,568.406406,false,,insert
1004676042,17665,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4676042,2201,2.640046,0.000000,825,1370.685229,false,,insert
1004676043,6660,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4676043,2201,0.677638,0.000000,31,568.406406,false,,insert
1004822661,6659,1,3,51,976,Temple of Osiric,23771,Dominion Front Gunner,unique_name,4822661,2201,2.405212,0.000000,11,189.318870,false,,insert
1005083546,6660,1,3,51,976,Temple of Osiric,61719,Dominion Advance Sharpshooter,unique_name,5083546,2131,0.268432,0.000000,31,568.406406,false,,insert
1005181866,6660,1,3,51,976,Temple of Osiric,61718,Dominion Forward Dragoon,unique_name,5181866,2186,0.874286,0.000000,31,568.406406,false,,insert
1005873448,6660,1,3,51,976,Temple of Osiric,61759,Dominion Field Commander,unique_name,5873448,6654,1.718295,0.000000,31,568.406406,false,,insert
1008176146,6660,1,3,51,976,Temple of Osiric,19595,Stormwing Vanquisher,scored_name,8176146,2190,0.980977,0.000000,31,568.406406,false,,insert
1008176147,17665,1,3,51,976,Temple of Osiric,19595,Stormwing Vanquisher,scored_name,8176147,2190,2.495966,0.000000,825,1370.685229,false,,insert
1008185075,17665,1,3,51,976,Temple of Osiric,19595,Stormwing Vanquisher,scored_name,8185075,2190,2.441066,0.000000,825,1370.685229,false,,insert
1008207580,6660,1,3,51,976,Temple of Osiric,19595,Stormwing Vanquisher,scored_name,8207580,2190,0.576499,0.000000,31,568.406406,false,,insert
1008339982,6660,1,3,51,976,Temple of Osiric,19595,Stormwing Vanquisher,scored_name,8339982,2190,0.351671,0.000000,31,568.406406,false,,insert
15271,10874,1,3,51,977,Mudraker Roost,22374,Mudraker Berserker,unique_name,8141598,2206,0.450824,0.829781,7,64.843707,false,10874,skip_existing_same_spline
11743,10905,1,3,51,978,Kel Vishal,14600,Vishal-Thun Overlord,unique_name,8037987,2108,0.898015,1.511815,8,33.020082,false,10905,skip_existing_same_spline
11744,10906,1,3,51,978,Kel Vishal,14600,Vishal-Thun Overlord,unique_name,8037988,2108,1.080329,2.876061,9,52.635015,false,10906,skip_existing_same_spline
11746,10907,1,3,51,978,Kel Vishal,14600,Vishal-Thun Overlord,unique_name,8196214,2108,0.455611,2.522185,12,100.404449,false,10907,skip_existing_same_spline
11747,10909,1,3,51,978,Kel Vishal,14600,Vishal-Thun Overlord,unique_name,7899426,2108,1.821213,1.180456,8,38.799434,false,,insert
13051,6675,1,3,51,978,Kel Vishal,18586,Kuriktalon,unique_name,5169457,6066,0.305629,1.653714,9,60.354952,false,6675,skip_existing_same_spline
15275,10854,1,3,51,980,Mudraker Roost,22374,Mudraker Berserker,unique_name,8340168,2206,0.758088,2.604498,9,72.743433,false,10854,skip_existing_same_spline
17655,10852,1,3,51,980,Mudraker Roost,61710,Mudraker Flayer,unique_name,8207749,2157,0.884699,2.218040,7,64.217648,false,10852,skip_existing_same_spline
12259,3892,1,3,51,984,Crosswind Post,17090,Galehorn Steer,unique_name,8448346,3318,2.774063,1.221853,14,169.064473,false,,insert
12284,3892,1,3,51,989,Crosswind Fields,17091,Galehorn Grazer,unique_name,8429644,3289,1.156670,2.284248,14,169.064473,false,,insert
12505,4323,1,3,51,994,Nibben's Ranch,17499,Pack Kurg,reviewed,2169937,1869,1.309980,2.710558,25,409.103570,false,,insert
12622,5434,1,3,51,1000,Kriton's Command Post,17623,Exile Sentry,scored_name,181591,11294,1.402795,1.440868,19,170.466803,false,,insert
14702,4789,1,3,51,1000,Kriton's Command Post,21794,Quartermaster Izabel Petrova,unique_name,20407,4315,2.883598,0.837526,18,139.586160,false,,insert
12596,5062,1,3,51,1001,The Ravaged Front,17539,Crimson Soldier,reviewed,8280179,4320,0.176810,0.948854,15,39.932045,false,,insert
14587,19258,1,3,51,1001,The Ravaged Front,21251,Incendiary Mortar,unique_name,8448081,8326,1.316002,1.259027,8,36.863540,false,,insert
14592,19266,1,3,51,1001,The Ravaged Front,21251,Incendiary Mortar,unique_name,7533026,8326,2.809427,0.932269,7,26.150844,false,,insert
15438,19263,1,3,51,1001,The Ravaged Front,22593,Crimson Sentinel,scored_name,8277277,4319,0.862352,2.458541,6,10.125618,false,,insert
15438,19274,1,3,51,1001,The Ravaged Front,22593,Crimson Sentinel,scored_name,8400376,4319,1.852863,1.041357,9,44.393616,false,,insert
15439,19265,1,3,51,1001,The Ravaged Front,22593,Crimson Sentinel,scored_name,8400368,4319,0.287708,0.292889,5,6.493470,false,,insert
15440,19260,1,3,51,1001,The Ravaged Front,22593,Crimson Sentinel,scored_name,8313597,4319,0.812546,2.149606,8,26.496208,false,,insert
15452,19262,1,3,51,1001,The Ravaged Front,22593,Crimson Sentinel,scored_name,8460681,4319,1.577406,1.254409,8,33.637029,false,,insert
15456,19274,1,3,51,1001,The Ravaged Front,22594,Exile Trooper,scored_name,4664630,4299,0.419030,1.535401,9,44.393616,false,,insert
15457,19276,1,3,51,1001,The Ravaged Front,22594,Exile Trooper,scored_name,3456715,4299,0.089835,1.475487,8,24.467470,false,,insert
15458,19269,1,3,51,1001,The Ravaged Front,22594,Exile Trooper,scored_name,3479279,4299,0.947114,2.829046,6,17.041427,false,,insert
15461,19270,1,3,51,1001,The Ravaged Front,22594,Exile Trooper,scored_name,8313749,4299,1.058743,1.067422,9,35.601300,false,,insert
15463,19273,1,3,51,1001,The Ravaged Front,22594,Exile Trooper,scored_name,5791016,4299,0.647228,0.797477,6,9.192947,false,,insert
15466,19268,1,3,51,1001,The Ravaged Front,22594,Exile Trooper,scored_name,7738739,4299,0.469246,1.646220,8,24.536442,false,,insert
17591,5824,1,3,51,1001,The Ravaged Front,61648,Crimson Duelist,unique_name,7802012,2279,0.393319,1.360340,9,24.590151,false,5824,skip_existing_same_spline
