evidence_kind,script_scope,source_path,source_line,script_owner_ids,script_filter_name,source_call,source_symbol,source_excerpt,producer_targeting,objective_id,objective_type_id,objective_type_name,object_id,update_count,matched_objective_count,matched_public_event_objective_ids,matched_public_event_ids,matched_public_event_names,matched_objective_names,reference_link_status,owner_link_status,enum_namespace,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,196,,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DestroyTheMoldwoodCorruptors,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DestroyTheMoldwoodCorruptors)",direct_objective,641,14,KillClusterTargetGroup,5704,1,1,641,166,The Sanctuary Defiled,Destroy the Moldwood Corruptors,direct_objective_row_matched,script_owner_unknown,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,direct_objective_id_matches_client_kill_type_pending_owner_and_script_type_review,Source/NexusForever.Script.Main;Source/NexusForever.Script.Instance;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game.Static/PublicEvent/PublicEventObjectiveType.cs;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql,pending,not_retail_complete,"Direct objective-id script producer matches a client kill-style public-event objective row; do not treat this as generic kill-style routing until script-vs-kill semantics, exact producer timing, owner/event routing, objective credit behavior, repeated/negative delta handling, reward/challenge side effects, and content smoke are proven."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,211,166;41219;41220;5316,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatHammerfistMoldjaw,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatHammerfistMoldjaw)",direct_objective,1366,0,KillTargetGroup,5316,1,1,1366,166,The Sanctuary Defiled,Defeat Hammerfist Moldjaw,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_hammerfist_moldjaw_miniboss_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_combat_and_client_smoke,not_retail_complete,"Build 16042 maps objective 1366 to KillTargetGroup object 5316, count 1, and TargetGroup 5316 contains Creature2 41219 and 41220 Hammerfist Moldjaw rows. HammerfistMoldjawEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact Temple route availability, spawn placement/version selection, encounter mechanics, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,226,166;28985;28986;3237,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatCorruptedEdgesmithTorian,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatCorruptedEdgesmithTorian)",direct_objective,493,0,KillTargetGroup,3237,1,1,493,166,The Sanctuary Defiled,Defeat Corrupted Edgesmith Torian,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_corrupted_edgesmith_torian_miniboss_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_combat_and_client_smoke,not_retail_complete,"Build 16042 maps objective 493 to KillTargetGroup object 3237, count 1, and TargetGroup 3237 contains Creature2 28985 and 28986 Corrupted Edgesmith Torian rows. CorruptedEdgesmithTorianEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact Moldwood route availability, spawn placement/version selection, encounter mechanics, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,241,166;28993;28992;3238,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.KillCorruptedLifecallerKhalee,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.KillCorruptedLifecallerKhalee)",direct_objective,494,0,KillTargetGroup,3238,1,1,494,166,The Sanctuary Defiled,Kill Corrupted Lifecaller Khalee,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_corrupted_lifecaller_khalee_miniboss_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_combat_and_client_smoke,not_retail_complete,"Build 16042 maps objective 494 to KillTargetGroup object 3238, count 1, and TargetGroup 3238 contains Creature2 28993 and 28992 Corrupted Lifecaller Khalee rows. CorruptedLifecallerKhaleeEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact Lifeweaver Terrace route availability, spawn placement/version selection, encounter mechanics, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,256,166;28995;28996;3239,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.KillCorruptedDeathbringerDareia,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.KillCorruptedDeathbringerDareia)",direct_objective,500,0,KillTargetGroup,3239,1,1,500,166,The Sanctuary Defiled,Kill Corrupted Deathbringer Dareia,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_corrupted_deathbringer_dareia_miniboss_activation_and_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_combat_and_client_smoke,not_retail_complete,"Build 16042 maps objective 500 to KillTargetGroup object 3239, count 1, and TargetGroup 3239 contains Creature2 28995 and 28996 Corrupted Deathbringer Dareia rows. SanctuaryOfTheSwordmaidenEventScript can activate the optional Dareia objective on the entry phase, and CorruptedDeathbringerDareiaEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact optional route availability/weight, spawn placement/version selection, encounter mechanics, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,271,166;28719;28720;28721;3207,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatOnduLifeweaver,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatOnduLifeweaver)",direct_objective,480,0,KillTargetGroup,3207,1,1,480,166,The Sanctuary Defiled,Defeat Ondu Lifeweaver,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_ondu_lifeweaver_boss_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_boss_mechanics_spawn_rewards_and_client_smoke,not_retail_complete,"Build 16042 maps objective 480 to KillTargetGroup object 3207, count 1, and TargetGroup 3207 contains Creature2 28719 deprecated template plus 28720 and 28721 Ondu Lifeweaver rows. OnduLifeweaverEntityScript binds the full target group and credits the mapped objective once on death. Retail completion still needs exact Ondu encounter mechanics, spawn placement/version selection, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,286,166;28774;28775;3420,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.KillTheLifeweaverGuardian,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.KillTheLifeweaverGuardian)",direct_objective,629,0,KillTargetGroup,3420,1,1,629,166,The Sanctuary Defiled,Kill the Lifeweaver Guardian,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_lifeweaver_guardian_miniboss_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_combat_and_client_smoke,not_retail_complete,"Build 16042 maps objective 629 to KillTargetGroup object 3420, count 1, while Creature2 rows 28774 and 28775 identify the normal and veteran Lifeweaver Guardian and public-event creature evidence links the guardian to event 166. SanctuaryOfTheSwordmaidenEventScript activates KillTheLifeweaverGuardian during the Ondu Lifeweaver phase, and LifeweaverGuardianEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact Guardian spawn/version selection, encounter mechanics, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,301,166;28736;28735;3211,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatSpiritmotherSeleneTheCorrupted,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatSpiritmotherSeleneTheCorrupted)",direct_objective,492,0,KillTargetGroup,3211,1,1,492,166,The Sanctuary Defiled,Defeat Spiritmother Selene the Corrupted,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_spiritmother_selene_corrupted_boss_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_boss_mechanics_rewards_and_client_smoke,not_retail_complete,"Build 16042 maps objective 492 to KillTargetGroup object 3211, count 1, and TargetGroup 3211 contains Creature2 28736 and 28735 Spiritmother Selene the Corrupted rows. SpiritmotherSeleneTheCorruptedEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact final boss mechanics, encounter choreography, spawn placement/version selection, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\SanctuaryOfTheSwordmaiden\Script\SanctuaryBossEntityScripts.cs,316,166;29198;29199;3417,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DestroyTheElderMoldwoodRavager,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DestroyTheElderMoldwoodRavager)",direct_objective,639,0,KillTargetGroup,3417,1,1,639,166,The Sanctuary Defiled,Destroy the Elder Moldwood Ravager,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.SanctuaryOfTheSwordmaiden,runtime_sanctuary_elder_moldwood_ravager_miniboss_death_credit_tested,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/SanctuaryOfTheSwordmaidenEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/SanctuaryOfTheSwordmaiden/Script/SanctuaryBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SanctuaryOfTheSwordmaidenEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_combat_and_client_smoke,not_retail_complete,"Build 16042 maps objective 639 to KillTargetGroup object 3417, count 1, while Creature2 rows 29198 and 29199 identify the normal and veteran Elder Moldwood Ravager and public-event creature evidence links the ravager to event 166. SanctuaryOfTheSwordmaidenEventScript activates DestroyTheElderMoldwoodRavager during the Moldwood Overlord Skash phase, and ElderMoldwoodRavagerEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact Ravager spawn/version selection, encounter mechanics, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\Script\SkullcanoBossEntityScripts.cs,18,148;24486;24894;2601,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatBosunOctog,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatBosunOctog)",direct_objective,323,0,KillTargetGroup,2601,1,1,323,148,No Merrier Place Than Hell,Defeat Bosun Octog to reach the volcano's summit,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.Skullcano,runtime_skullcano_bosun_octog_boss_death_credit_tested_pending_boss_mechanics_rewards_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/Skullcano/Script/SkullcanoBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_boss_mechanics_rewards_and_client_smoke,not_retail_complete,"Build 16042 maps objective 323 to KillTargetGroup object 2601, count 1, and TargetGroup 2601 contains Creature2 24486 and 24894 Bosun Octog rows. BosunOctogEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact boss mechanics, spawn placement/version selection, rewards/achievement side effects, Mordechai/terraformer handoff proof, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\Script\SkullcanoBossEntityScripts.cs,33,148;24490;24896;2869,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.KillGruharAndTakeStash,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.KillGruharAndTakeStash)",direct_objective,440,0,KillTargetGroup,2869,1,1,440,148,No Merrier Place Than Hell,Find Quartermaster Gruh'ar and relieve him of his stash,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.Skullcano,runtime_skullcano_quartermaster_gruhar_boss_death_credit_tested_pending_route_boss_mechanics_rewards_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/Skullcano/Script/SkullcanoBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_boss_mechanics_rewards_and_client_smoke,not_retail_complete,"Build 16042 maps objective 440 to KillTargetGroup object 2869, count 1, and TargetGroup 2869 contains Creature2 24490 and 24896 Quartermaster Gruh'ar rows. QuartermasterGruharEntityScript binds those Creature2 rows and credits the mapped objective once on death. Retail completion still needs exact route availability, boss mechanics, spawn placement/version selection, stash side effects, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\Script\SkullcanoBossEntityScripts.cs,48,148;24489;24895;2602,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatMordechaiRedmoon,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatMordechaiRedmoon)",direct_objective,324,5,Script,,1,1,324,148,No Merrier Place Than Hell,Defeat Mordechai Redmoon,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.Skullcano,runtime_skullcano_mordechai_redmoon_final_boss_death_credit_tested_pending_boss_mechanics_rewards_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/Skullcano/Script/SkullcanoBossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_boss_mechanics_rewards_and_client_smoke,not_retail_complete,"Build 16042 maps objective 324 as the Skullcano final Script objective and TargetGroup 2602 identifies the normal and veteran Mordechai Redmoon rows, Creature2 24489 and 24895. MordechaiRedmoonEntityScript binds those Creature2 rows and credits DefeatMordechaiRedmoon once on death, allowing the existing Skullcano event flow to finish when the final boss dies. Retail completion still needs exact Mordechai boss mechanics, terraformer timing, spawn placement/version selection, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\Script\SkullcanoObjectiveEntityScripts.cs,87,148;338;7766;24680;24921;18129,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.MineGoldInfusedLavaCores,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.MineGoldInfusedLavaCores)",direct_objective,338,0,KillTargetGroup,7766,1,1,338,148,No Merrier Place Than Hell,Mine Gold-Infused Lava Cores in the Molten Cavern,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.Skullcano,runtime_skullcano_gold_infused_lava_core_death_credit_tested_pending_spawn_count_route_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/creature_client_metadata_map.csv;Tools/DataMapping/output/world_location_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/Skullcano/Script/SkullcanoObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_spawn_count_route_client_smoke,not_retail_complete,"GoldInfusedLavaNodeEntityScript binds Creature2 24680 and 24921 and credits Skullcano objective 338 once on death. Build 16042 maps the objective to TargetGroup 7766, count 10, and WorldLocation2 18129. Retail completion still needs exact lava-node spawn placement/count, route availability, node interaction/despawn semantics, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\Script\StewShamanTuggaNormalEntityScript.cs,18,148;24493;24898;2599,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatStewShamanTugga,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatStewShamanTugga)",direct_objective,321,0,KillTargetGroup,2599,1,1,321,148,No Merrier Place Than Hell,Defeat Stew-Shaman Tugga before he destroys the Lopp,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.Skullcano,runtime_skullcano_tugga_opening_boss_death_credit_tested_pending_failure_condition_rewards_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/Skullcano/Script/StewShamanTuggaNormalEntityScript.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_failure_condition_rewards_and_client_smoke,not_retail_complete,"Build 16042 maps objective 321 to KillTargetGroup object 2599, count 1, and TargetGroup 2599 contains normal and veteran Stew-Shaman Tugga rows, Creature2 24493 and 24898. StewShamanTuggaNormalEntityScript binds those Creature2 rows and credits DefeatStewShamanTugga once on death. Retail completion still needs exact Tugga combat mechanics, the 'before he destroys the Lopp' failure condition, spawn/version selection beyond the reviewed normal placement, rewards/achievement side effects, and full dungeon smoke."
script_objective_credit_base,script_instance,Source\NexusForever.Script.Instance\Dungeon\Skullcano\Script\ThunderfootNormalEntityScript.cs,18,148;24475;24893;2600,,PublicEventObjectiveCreditEntityScript,PublicEventObjective.DefeatThunderfoot,": base(spellParametersFactory, gameTableManager, (uint)PublicEventObjective.DefeatThunderfoot)",direct_objective,322,0,KillTargetGroup,2600,1,1,322,148,No Merrier Place Than Hell,Defeat Thunderfoot to open the way up to the volcano,direct_objective_row_matched,script_owner_entity_filter_mapped_to_public_event,NexusForever.Script.Instance.Dungeon.Skullcano,runtime_skullcano_thunderfoot_opening_boss_death_credit_tested_pending_boss_mechanics_rewards_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Source/NexusForever.Script.Instance/Dungeon/Skullcano/SkullcanoEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/Skullcano/Script/ThunderfootNormalEntityScript.cs;Source/NexusForever.Game.Tests/Instances/SkullcanoEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_boss_mechanics_rewards_and_client_smoke,not_retail_complete,"Build 16042 maps objective 322 to KillTargetGroup object 2600, count 1, and TargetGroup 2600 contains normal and veteran Thunderfoot rows, Creature2 24475 and 24893. ThunderfootNormalEntityScript binds those Creature2 rows and credits DefeatThunderfoot once on death, allowing the existing Skullcano event flow to advance into the random route phase when Thunderfoot dies. Retail completion still needs exact Thunderfoot boss mechanics, door/route side effects, spawn/version selection beyond the reviewed normal placement, rewards/achievement side effects, and full dungeon smoke."
