evidence_kind,source_map,source_row_id,jabbithole_public_event_id,public_event_id,public_event_name,client_public_event_name,public_event_link_status,parent_public_event_id,parent_event_link_status,child_public_event_id,child_event_link_status,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,detail_type,detail_flags,detail_count,world_zone_id,world_location_id,quest_direction_id,target_group_id,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
public_event_creature,creature_public_event_map.csv,881,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,7508,48418,Augmented Harvestman,Augmented Harvestman,unique_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 881 maps Jabbithole creature 7508 (Augmented Harvestman) to Creature2 48418 (Augmented Harvestman) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,882,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,6839,46291,Desolate Savage,Desolate Savage,unique_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 882 maps Jabbithole creature 6839 (Desolate Savage) to Creature2 46291 (Desolate Savage) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,883,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,14819,46313,Shattered Leviathan,Shattered Leviathan,unique_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 883 maps Jabbithole creature 14819 (Shattered Leviathan) to Creature2 46313 (Shattered Leviathan) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,884,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,14821,46507,Eldan Power Cell,Eldan Power Cell,unique_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 884 maps Jabbithole creature 14821 (Eldan Power Cell) to Creature2 46507 (Eldan Power Cell) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,885,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,14828,46515,Facility Power Cell Depository,Facility Power Cell Depository,ambiguous_name,0,5,,35,,,,7,blocked_public_event_creature_ambiguous_requires_bridge_review,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 885 links Jabbithole creature 14828 (Facility Power Cell Depository) to ambiguous Creature2 46515 (Facility Power Cell Depository) for PublicEvent 397. Required evidence source: manual bridge review choosing the correct Creature2/build variant, followed by spawn/import, objective-credit ownership, and event smoke."
public_event_creature,creature_public_event_map.csv,1311,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,15552,46310,Subject Y - Titan,Subject Y - Titan,scored_name,0,5,,35,,,6476,5,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1311 maps Jabbithole creature 15552 (Subject Y - Titan) to Creature2 46310 (Subject Y - Titan) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1394,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,18254,46311,Subject H - Goliath,Subject H - Goliath,scored_name,0,5,,35,,,6476,5,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1394 maps Jabbithole creature 18254 (Subject H - Goliath) to Creature2 46311 (Subject H - Goliath) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1395,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,7542,57046,Subject K - Brute,Subject K - Brute,unique_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1395 maps Jabbithole creature 7542 (Subject K - Brute) to Creature2 57046 (Subject K - Brute) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1396,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,14077,57033,Subject V - Tempest,Subject V - Tempest,unique_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1396 maps Jabbithole creature 14077 (Subject V - Tempest) to Creature2 57033 (Subject V - Tempest) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1397,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,18225,46314,Disgraced Champion,Disgraced Champion,scored_name,0,5,,35,,,6476,5,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1397 maps Jabbithole creature 18225 (Disgraced Champion) to Creature2 46314 (Disgraced Champion) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1398,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,6886,46308,Forsaken Aviator,Forsaken Aviator,scored_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1398 maps Jabbithole creature 6886 (Forsaken Aviator) to Creature2 46308 (Forsaken Aviator) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1399,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,16593,46315,Infernal Cleric,Infernal Cleric,scored_name,0,5,,35,,,6476,6,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1399 maps Jabbithole creature 16593 (Infernal Cleric) to Creature2 46315 (Infernal Cleric) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1505,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,7500,46305,Subject T - Mammoth,Subject T - Mammoth,scored_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1505 maps Jabbithole creature 7500 (Subject T - Mammoth) to Creature2 46305 (Subject T - Mammoth) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1533,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,6770,46303,Subject C- Horror,Subject C- Horror,scored_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1533 maps Jabbithole creature 6770 (Subject C- Horror) to Creature2 46303 (Subject C- Horror) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1578,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,14989,46302,Subject S- Leviathan,Subject S- Leviathan,scored_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1578 maps Jabbithole creature 14989 (Subject S- Leviathan) to Creature2 46302 (Subject S- Leviathan) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,1649,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,7575,57040,Subject J - Fiend,Subject J - Fiend,unique_name,0,5,,35,,,,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 1649 maps Jabbithole creature 7575 (Subject J - Fiend) to Creature2 57040 (Subject J - Fiend) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2334,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,29120,46311,Subject H - Goliath,Subject H - Goliath,scored_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2334 maps Jabbithole creature 29120 (Subject H - Goliath) to Creature2 46311 (Subject H - Goliath) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2335,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,29135,46315,Infernal Cleric,Infernal Cleric,scored_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2335 maps Jabbithole creature 29135 (Infernal Cleric) to Creature2 46315 (Infernal Cleric) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2378,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,29549,46315,Infernal Cleric,Infernal Cleric,scored_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2378 maps Jabbithole creature 29549 (Infernal Cleric) to Creature2 46315 (Infernal Cleric) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2381,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,29863,46313,Shattered Leviathan,Shattered Leviathan,unique_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2381 maps Jabbithole creature 29863 (Shattered Leviathan) to Creature2 46313 (Shattered Leviathan) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2386,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,29702,46310,Subject Y - Titan,Subject Y - Titan,scored_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2386 maps Jabbithole creature 29702 (Subject Y - Titan) to Creature2 46310 (Subject Y - Titan) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2392,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,28348,46313,Shattered Leviathan,Shattered Leviathan,unique_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2392 maps Jabbithole creature 28348 (Shattered Leviathan) to Creature2 46313 (Shattered Leviathan) with match_status unique_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2393,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,29648,46311,Subject H - Goliath,Subject H - Goliath,scored_name,0,5,,35,,,6476,6,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2393 maps Jabbithole creature 29648 (Subject H - Goliath) to Creature2 46311 (Subject H - Goliath) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2423,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,29412,46314,Disgraced Champion,Disgraced Champion,scored_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2423 maps Jabbithole creature 29412 (Disgraced Champion) to Creature2 46314 (Disgraced Champion) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
public_event_creature,creature_public_event_map.csv,2427,178,397,[GROUP 20+] Critical Containment: Breaching The Facility,[GROUP 20+] Critical Containment: Breaching The Facility,current_public_event,,,,,30154,46314,Disgraced Champion,Disgraced Champion,scored_name,0,5,,35,,,6476,7,mapped_public_event_creature_blocked_missing_reviewed_bridge_spawn_credit_smoke,Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/public_event_objective_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Decomp/Analysis/CONTINUATION_GUIDE.md;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Source/NexusForever.Script.Instance,pending,not_retail_complete,"Public-event creature relation 2427 maps Jabbithole creature 30154 (Disgraced Champion) to Creature2 46314 (Disgraced Champion) with match_status scored_name for PublicEvent 397. Required evidence source: reviewed bridge confirmation plus runtime spawn/import or script ownership proving PublicEventId/event membership, objective-credit behavior, rewards/medals, and client smoke."
