evidence_kind,source_map,source_row_id,jabbithole_path_mission_id,path_mission_id,path_mission_name,client_path_mission_name,path_mission_link_status,jabbithole_path_episode_id,path_episode_id,path_episode_name,client_path_episode_name,path_episode_link_status,player_path_id,path_type,mission_type,mission_subtype,related_jabbithole_id,related_client_id,related_source_name,related_client_name,match_status,needed,amount,world_zone_id,world_location_ids,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
path_episode_mission,path_episode_mission_map.csv,586,601,2359,PUBLIC SAFETY: Owanee Basin,PUBLIC SAFETY: Owanee Basin,current_path_mission,54,14,Project Cornerstone: The Taming of Deradune,Project Cornerstone: The Taming of Deradune,current_path_episode,2,1,26,-1,601,2359,PUBLIC SAFETY: Owanee Basin,PUBLIC SAFETY: Owanee Basin,matched,1,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,532,557,2360,CIVIL SERVICE: Firewalker Savannah,CIVIL SERVICE: Firewalker Savannah,current_path_mission,54,14,Project Cornerstone: The Taming of Deradune,Project Cornerstone: The Taming of Deradune,current_path_episode,2,1,25,-1,557,2360,CIVIL SERVICE: Firewalker Savannah,CIVIL SERVICE: Firewalker Savannah,matched,6,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,401,313,1053,HOLDOUT: Battlebot Brawl,HOLDOUT: Battlebot Brawl,current_path_mission,48,15,Crimson Isle Conquest,Crimson Isle Conquest,current_path_episode,1,0,0,0,313,1053,HOLDOUT: Battlebot Brawl,HOLDOUT: Battlebot Brawl,matched,0,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,402,314,1328,HOLDOUT: Armed Combat,HOLDOUT: Armed Combat,current_path_mission,48,15,Crimson Isle Conquest,Crimson Isle Conquest,current_path_episode,1,0,0,2,314,1328,HOLDOUT: Armed Combat,HOLDOUT: Armed Combat,matched,0,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,403,312,1766,HOLDOUT: Blimp Defense,DEFEND: Blimp Defense,current_path_mission,48,15,Crimson Isle Conquest,Crimson Isle Conquest,current_path_episode,1,0,0,1,312,1766,HOLDOUT: Blimp Defense,DEFEND: Blimp Defense,matched,0,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,367,373,66,BOTANY: Cinderbloom,BOTANY: Cinderbloom,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,0,373,66,BOTANY: Cinderbloom,BOTANY: Cinderbloom,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,369,374,67,BIOLOGY: Deadwind Moodies,BIOLOGY: Deadwind Moodies,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,1,374,67,BIOLOGY: Deadwind Moodies,BIOLOGY: Deadwind Moodies,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,313,316,68,BIOLOGY: Gnarlfoot Razortail,BIOLOGY: Gnarlfoot Razortail,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,1,316,68,BIOLOGY: Gnarlfoot Razortail,BIOLOGY: Gnarlfoot Razortail,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,312,315,70,BOTANY: Bloodfire Sawgrass,BOTANY: Bloodfire Sawgrass,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,0,315,70,BOTANY: Bloodfire Sawgrass,BOTANY: Bloodfire Sawgrass,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,370,375,71,CHEMISTRY: Accelerite Crystals,CHEMISTRY: Accelerite Crystals,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,3,375,71,CHEMISTRY: Accelerite Crystals,CHEMISTRY: Accelerite Crystals,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,371,377,167,BOTANY: Grove Strangler,BOTANY: Grove Strangler,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,0,377,167,BOTANY: Grove Strangler,BOTANY: Grove Strangler,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,368,376,1153,DIAGNOSTICS: Feralplain Testing Range Security Checkpoints,DIAGNOSTICS: Feralplain Security Checkpoints,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,14,2,376,1153,DIAGNOSTICS: Feralplain Testing Range Security Checkpoints,DIAGNOSTICS: Feralplain Security Checkpoints,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,365,371,1182,ANALYSIS: Terminite Mutations,ANALYSIS: Terminite Mutations,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,14,2,371,1182,ANALYSIS: Terminite Mutations,ANALYSIS: Terminite Mutations,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,489,518,1298,BOTANY: Supersized Flora,BOTANY: Supersized Flora,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,14,0,518,1298,BOTANY: Supersized Flora,BOTANY: Supersized Flora,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,372,378,1345,BIOLOGY: The Risen Dead,BIOLOGY: The Risen Dead,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,1,378,1345,BIOLOGY: The Risen Dead,BIOLOGY: The Risen Dead,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,366,372,1366,BIOLOGY: Oozing Sludgeons,BIOLOGY: Oozing Sludgeons,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,1,372,1366,BIOLOGY: Oozing Sludgeons,BIOLOGY: Oozing Sludgeons,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,314,317,1877,DATACUBE DECRYPTION: Deradune,DATACUBE DECRYPTION: Deradune,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,24,-1,317,1877,DATACUBE DECRYPTION: Deradune,DATACUBE DECRYPTION: Deradune,matched,17,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,518,517,1878,EXPERIMENTATION: Botanical Engineering,EXPERIMENTATION: Botanical Engineering,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,22,-1,517,1878,EXPERIMENTATION: Botanical Engineering,EXPERIMENTATION: Botanical Engineering,matched,0,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,373,379,1887,BIOLOGY: Falkrin and Primal Air,BIOLOGY: Falkrin and Primal Air,current_path_mission,41,16,Project Cornerstone: Researching Deradune,Project Cornerstone: Researching Deradune,current_path_episode,4,2,2,1,379,1887,BIOLOGY: Falkrin and Primal Air,BIOLOGY: Falkrin and Primal Air,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,419,435,1066,EXPLORATION: Crimson Isle,CARTOGRAPHY: Crimson Isle,current_path_mission,52,17,Crimson Isle Exploration,Crimson Isle Exploration,current_path_episode,3,3,16,-1,435,1066,EXPLORATION: Crimson Isle,CARTOGRAPHY: Crimson Isle,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,420,440,1076,SURVEILLANCE: Spelunking,SURVEILLANCE: Spelunking,current_path_mission,52,17,Crimson Isle Exploration,Crimson Isle Exploration,current_path_episode,3,3,15,-1,440,1076,SURVEILLANCE: Spelunking,SURVEILLANCE: Spelunking,matched,1,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,421,438,1117,SURVEILLANCE: Dreg Oversight,SURVEILLANCE: Dreg Oversight,current_path_mission,52,17,Crimson Isle Exploration,Crimson Isle Exploration,current_path_episode,3,3,15,-1,438,1117,SURVEILLANCE: Dreg Oversight,SURVEILLANCE: Dreg Oversight,matched,1,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,736,744,1125,SURVEILLANCE: Spelunking,SURVEILLANCE: Spelunking,current_path_mission,52,17,Crimson Isle Exploration,Crimson Isle Exploration,current_path_episode,3,3,15,-1,744,1125,SURVEILLANCE: Spelunking,SURVEILLANCE: Spelunking,matched,1,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,418,439,1462,"SURVEILLANCE: One Shot, One Kill","SURVEILLANCE: One Shot, One Kill",current_path_mission,52,17,Crimson Isle Exploration,Crimson Isle Exploration,current_path_episode,3,3,15,-1,439,1462,"SURVEILLANCE: One Shot, One Kill","SURVEILLANCE: One Shot, One Kill",matched,1,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,735,617,1048,BOTANY: Bloodpetal Properties,BOTANY: Bloodpetal Properties,current_path_mission,73,18,Crimson Isle Research,Crimson Isle Research,current_path_episode,4,2,2,0,617,1048,BOTANY: Bloodpetal Properties,BOTANY: Bloodpetal Properties,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,791,619,1056,BIOLOGY: Dreg Decryption,BIOLOGY: Dreg Decryption,current_path_mission,73,18,Crimson Isle Research,Crimson Isle Research,current_path_episode,4,2,2,1,619,1056,BIOLOGY: Dreg Decryption,BIOLOGY: Dreg Decryption,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,792,738,1057,ANALYSIS: Repurposed Bots,ANALYSIS: Repurposed Bots,current_path_mission,73,18,Crimson Isle Research,Crimson Isle Research,current_path_episode,4,2,2,2,738,1057,ANALYSIS: Repurposed Bots,ANALYSIS: Repurposed Bots,matched,100,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,672,684,1155,EXPANSION: Savage Coast,EXPANSION: Savage Coast,current_path_mission,65,19,Beachhead,Beachhead,current_path_episode,2,1,19,-1,684,1155,EXPANSION: Savage Coast,EXPANSION: Savage Coast,matched,2,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,673,685,1166,EXPANSION: Bloodstone Canyon,EXPANSION: Bloodstone Canyon,current_path_mission,65,19,Beachhead,Beachhead,current_path_episode,2,1,19,-1,685,1166,EXPANSION: Bloodstone Canyon,EXPANSION: Bloodstone Canyon,matched,3,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,674,683,1185,EXPANSION: Megatech Station,EXPANSION: Megatech Station,current_path_mission,65,19,Beachhead,Beachhead,current_path_episode,2,1,19,-1,683,1185,EXPANSION: Megatech Station,EXPANSION: Megatech Station,matched,1,,,,7,mapped_only_path_episode_mission_blocked_activation_order_objective_smoke,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Mapped-only PathEpisodeMission row is blocked until activation ordering, prerequisite/faction visibility, objective credit, and episode progression smoke are captured."
path_episode_mission,path_episode_mission_map.csv,668,680,42,ANALYSIS: Turning the Tide,ANALYSIS: Turning the Tide,current_path_mission,66,28,Cold Science,Cold Science,current_path_episode,4,2,2,2,680,42,ANALYSIS: Turning the Tide,ANALYSIS: Turning the Tide,matched,100,,,,7,implemented_northern_wilds_path_episode_mission_activation_verified,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Northern Wilds runtime-owned PathEpisode/PathMission coverage is implemented and focused tests verify activation, objective credit, persistence, reward boundaries, and negative cases; retail_complete still waits for end-to-end client smoke."
path_episode_mission,path_episode_mission_map.csv,642,657,160,CHEMISTRY: Vitalium Crystals,CHEMISTRY: Vitalium Crystals,current_path_mission,66,28,Cold Science,Cold Science,current_path_episode,4,2,2,3,657,160,CHEMISTRY: Vitalium Crystals,CHEMISTRY: Vitalium Crystals,matched,100,,,,7,implemented_northern_wilds_path_episode_mission_activation_verified,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Northern Wilds runtime-owned PathEpisode/PathMission coverage is implemented and focused tests verify activation, objective credit, persistence, reward boundaries, and negative cases; retail_complete still waits for end-to-end client smoke."
path_episode_mission,path_episode_mission_map.csv,643,656,648,BIOLOGY: Skeech Physiology,BIOLOGY: Skeech Physiology,current_path_mission,66,28,Cold Science,Cold Science,current_path_episode,4,2,2,1,656,648,BIOLOGY: Skeech Physiology,BIOLOGY: Skeech Physiology,matched,100,,,,7,implemented_northern_wilds_path_episode_mission_activation_verified,Tools/DataMapping/output/path_episode_mission_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PathEpisode*.tbl.sql;wildstar_client_mysql/PathMission.tbl.sql;Source/NexusForever.Game/Entity/PathManager.cs;Source/NexusForever.Game.Static/PlayerPath,pending,not_retail_complete,"Northern Wilds runtime-owned PathEpisode/PathMission coverage is implemented and focused tests verify activation, objective credit, persistence, reward boundaries, and negative cases; retail_complete still waits for end-to-end client smoke."
