evidence_kind,source_map,source_row_id,jabbithole_challenge_id,challenge_id,challenge_name,client_challenge_name,challenge_link_status,challenge_type,client_challenge_type,goals,client_world_zone_id,challenge_reward_track_id,client_reward_track_id,related_jabbithole_id,related_client_id,related_source_name,related_client_name,relation_source,match_status,description,reward_index,reward_type,amount,tier,last_seen_in,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
challenge_creature,challenge_creature_map.csv,260,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,2505,24305,Poxbrew Scout,Poxbrew Scout,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,261,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,2546,25072,Poxbrew Security,Poxbrew Security,challenge_creature,scored_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,943,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,7719,61978,Poxbrew Overseer,Poxbrew Overseer,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4929,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,29340,25072,Poxbrew Security,Poxbrew Security,challenge_creature,scored_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4930,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,29348,12925,Poxbrew Operative,Poxbrew Operative,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4931,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,29356,12924,Poxbrew Alchemist,Poxbrew Alchemist,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,5426,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,30848,52504,Poxbrew Sentry,Poxbrew Sentry,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,5691,68,275,Poxbrew Punisher,Poxbrew Punisher,current_challenge,0,0,100/100/100,36,1,22,32189,24305,Poxbrew Scout,Poxbrew Scout,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,275,69,276,Surveying Device Says...,Surveying Device Says...,current_challenge,7,7,0/45/120,36,1,22,2532,,Science Bot 5000,,challenge_creature,unmatched,,,,,,3,datamapping_challenge_creature_unmatched_blocked,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,1168,69,276,Surveying Device Says...,Surveying Device Says...,current_challenge,7,7,0/45/120,36,1,22,9860,25152,Scanbot 5000,Scanbot 5000,challenge_creature,unique_name,,,,,,6,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4915,69,276,Surveying Device Says...,Surveying Device Says...,current_challenge,7,7,0/45/120,36,1,22,29283,25152,Scanbot 5000,Scanbot 5000,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,91,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,599,24098,Redmoon Rifleman,Redmoon Rifleman,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,92,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,724,24092,Redmoon Trained Razortail,Redmoon Trained Razortail,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,93,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,725,24093,Redmoon Buccaneer,Redmoon Buccaneer,challenge_creature,scored_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,94,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,763,24094,Redmoon Rover,Redmoon Rover,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,95,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,927,24090,Redmoon Tracker,Redmoon Tracker,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,96,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,1190,24102,Bosun Sprulo,Bosun Sprulo,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,353,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,3474,61894,Redmoon Corsair,Redmoon Corsair,challenge_creature,reviewed,,,,,,7,runtime_challenge_creature_target_group_hook_tested_pending_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,513,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,4526,61893,Redmoon Renegade,Redmoon Renegade,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,590,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,5094,61902,Redmoon Brute,Redmoon Brute,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,853,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,6669,53395,Drud the Demented,Drud the Demented,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,1044,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,8591,61901,Soragh Silvertooth,Soragh Silvertooth,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,3674,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,928,24933,Chef Garnua,Chef Garnua,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4697,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,28545,24093,Redmoon Buccaneer,Redmoon Buccaneer,challenge_creature,scored_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4698,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,28567,24094,Redmoon Rover,Redmoon Rover,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4699,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,28568,24098,Redmoon Rifleman,Redmoon Rifleman,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,5732,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,32430,24094,Redmoon Rover,Redmoon Rover,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,5733,22,283,Redmoon Revenge,Redmoon Revenge,current_challenge,0,0,100/100/100,137,7,23,32431,24098,Redmoon Rifleman,Redmoon Rifleman,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,514,138,284,Snuff the Snoglug,Snuff the Snoglug,current_challenge,0,0,100/100/100,137,7,23,350,24069,Frostshell Clamper,Frostshell Clamper,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,515,138,284,Snuff the Snoglug,Snuff the Snoglug,current_challenge,0,0,100/100/100,137,7,23,4549,61971,Frostshell Slusher,Frostshell Slusher,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,5782,138,284,Snuff the Snoglug,Snuff the Snoglug,current_challenge,0,0,100/100/100,137,7,23,32674,24069,Frostshell Clamper,Frostshell Clamper,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,512,136,285,Squish the Squirg,Squish the Squirg,current_challenge,0,0,100/100/100,137,7,23,98,24066,Outbreak Squirg,Outbreak Squirg,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4749,136,285,Squish the Squirg,Squish the Squirg,current_challenge,0,0,100/100/100,137,7,23,561,45809,Big Birther,Big Birther,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4750,136,285,Squish the Squirg,Squish the Squirg,current_challenge,0,0,100/100/100,137,7,23,7358,53394,Grellus the Blight Queen,Grellus the Blight Queen,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,4751,136,285,Squish the Squirg,Squish the Squirg,current_challenge,0,0,100/100/100,137,7,23,3472,61917,Huge Hatcher,Huge Hatcher,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,486,133,286,Snow's Fall: Snowball Fight,Snow's Fall: Snowball Fight,current_challenge,1,1,12/20/32,137,7,23,4263,70880,Lopp Child,Lopp Child,challenge_creature,ambiguous_name,,,,,,7,datamapping_challenge_creature_ambiguous_pending_review,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,390,109,300,A Tangled Mess,A Tangled Mess,current_challenge,0,0,100/100,483,14,19,3723,24234,Deathmite Biter,Deathmite Biter,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,391,109,300,A Tangled Mess,A Tangled Mess,current_challenge,0,0,100/100,483,14,19,3740,24233,Deathmite Feeder,Deathmite Feeder,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,392,109,300,A Tangled Mess,A Tangled Mess,current_challenge,0,0,100/100,483,14,19,3743,24235,Deathmite Crawler,Deathmite Crawler,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,393,109,300,A Tangled Mess,A Tangled Mess,current_challenge,0,0,100/100,483,14,19,3773,61559,Deathmite Predator,Deathmite Predator,challenge_creature,unique_name,,,,,,7,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
challenge_creature,challenge_creature_map.csv,394,109,300,A Tangled Mess,A Tangled Mess,current_challenge,0,0,100/100,483,14,19,3778,24236,Deathmite Queen,Deathmite Queen,challenge_creature,unique_name,,,,,,5,datamapping_challenge_creature_runtime_hook_tested_pending_review_and_spawn_smoke,Tools/DataMapping/output/challenge_creature_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/Challenge.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Source/NexusForever.Game/Challenges,pending,not_retail_complete,"Combat and activation target-group challenge hooks are implemented and tested; retail completion still needs reviewed Creature2 bridge coverage, spawn availability, and objective smoke for each content row."
