evidence_kind,source_table,source_row_id,instance_portal_id,instance_portal_name,instance_portal_type,portal_min_level,portal_max_level,expected_completion_time,portal_link_status,creature2_id,creature_name,creature_min_level,creature_max_level,datamapping_bridge_status,datamapping_bridge_count,jabbithole_creature_ids,datamapping_match_statuses,datamapping_review_decisions,source_names,world_ids,world_zone_ids,zone_ids,runtime_placement_status,runtime_entity_id,runtime_source_coordinate_id,runtime_world_id,runtime_area_id,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
instance_portal_creature,Creature2.tbl.sql,68088,50,Exit back to housing,2,0,0,0,client_creature_linked,68088,Instance Portal - Invisible Unit,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,52412,51,Leave the Sanctuary of the Swordmaiden,2,0,0,0,client_creature_linked,52412,Exit the Sanctuary of the Swordmaiden,1,1,candidate_datamapping_creature_bridge,1,20057,unique_name,,Exit the Sanctuary of the Swordmaiden,1271,1553,53,mapped_only_multiple_noncurrent_coordinate_candidates,,,,,mapped_sanctuary_exit_portal_placement_blocked_multiple_noncurrent_coordinates,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Tools/DataMapping/output/public_event_zone_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/world_location_client_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"InstancePortal 51 / Creature2 52412 has a unique Creature2 bridge but two near-duplicate Jabbithole/DataMapping placement candidates: source coordinate 1846955 at (4259, -826, -4264), coordinate_last_seen_in 5, and source coordinate 2558908 at (4259, -824, -4264), coordinate_last_seen_in 4, both in world 1271 / area 1553. Neither row is current-last-seen 7, so no runtime placement is promoted until client/live evidence selects or rejects the exact coordinate. Portal activation, destination/return behavior, prerequisite handling, and client smoke also remain blocked."
instance_portal_creature,Creature2.tbl.sql,52411,52,Enter the Sanctuary of the Swordmaiden,0,37,40,45,client_creature_linked,52411,Enter the Sanctuary of the Swordmaiden,1,1,candidate_datamapping_creature_bridge,1,15541,unique_name,,Enter the Sanctuary of the Swordmaiden,22,2818,22,not_runtime_seed_reviewed,,,,,datamapping_instance_portal_creature_pending_review_and_entry_smoke,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,41148,53,Leave the Sanctuary of the Swordmaiden,3,0,0,0,client_creature_linked,41148,Leave the Sanctuary of the Swordmaiden,1,1,reviewed_datamapping_creature_bridge,1,6860,unique_name,,Leave the Sanctuary of the Swordmaiden,1271,2260,53,reviewed_runtime_seed_placement_pending_exit_behavior_client_smoke,1005221261,5221261,1271,2260,implemented_instance_portal_placement_model_pending_exit_behavior_client_smoke,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Tools/DataMapping/creature_bridge_overrides.csv;Tools/DataMapping/sql/apply_safe_world_imports_from_staging.sql;Tools/DataMapping/export_runtime_world_seed.py;Tools/DataMapping/sql/runtime_world_seed.sql;Tools/DataMapping/sql/verify_safe_world_imports.sql;Tools/DataMapping/test_safe_world_import_source_coordinate_filter.py;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Runtime-owned placement and InstancePortal model availability are implemented for entity 1005221261 at world 1271 / area 2260, but retail completion remains blocked on portal activation/exit semantics, destination/return behavior, difficulty or prerequisite handling, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46182,54,Ship to the Halon Ring,1,50,0,0,client_creature_linked,46182,Ship to Halon Ring,13,13,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46183,55,Ship to the Halon Ring,1,50,0,0,client_creature_linked,46183,Ship to Halon Ring,13,13,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46184,56,Ship to Illium,1,0,0,0,client_creature_linked,46184,Ship to Illium,13,13,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46185,57,Ship to Thayd,1,0,0,0,client_creature_linked,46185,Ship to Thayd,13,13,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46546,58,Exit back to housing,2,6,0,0,client_creature_linked,46546,Kel Voreth Underforge Exit,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46688,59,Exit back to housing,2,6,0,0,client_creature_linked,46688,Kel Voreth Underforge Exit,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46003,60,Space Station Venture,1,30,36,45,client_creature_linked,46003,Transport to Space Station Venture,1,1,candidate_datamapping_creature_bridge,1,617,ambiguous_name,,Transport to Space Station Venture,1421,1490,24,not_runtime_seed_reviewed,,,,,datamapping_instance_portal_creature_pending_review_and_entry_smoke,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,51705,60,Space Station Venture,1,30,36,45,client_creature_linked,51705,Transport to Space Station Venture,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,46014,62,Exit,3,0,0,0,client_creature_linked,46014,Leave Space Station Venture,1,1,candidate_datamapping_creature_bridge,1,734,ambiguous_name,,Leave Space Station Venture,2149,2483,63,mapped_only_current_coordinate_ambiguous_between_two_flag_variants,,,,,mapped_space_madness_exit_portal_placement_blocked_two_flag_variants,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Tools/DataMapping/output/public_event_zone_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/world_location_client_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Space Madness Jabbithole creature 734 has current-last-seen-7 source coordinate 16830 at (-10, 6, 352) in world 2149 / area 2483. Its exact-name Leave Space Station Venture bridge ties Creature2 46014 and Creature2 46015: both link to InstancePortal 62 and share difficulty 1, display 23861, and the same six-button shiphand control-panel asset, but Creature2 46014 uses flags 77971 / uiFlags 47 while Creature2 46015 uses flags 16855443 / uiFlags 4271. The source row has no flags/UI discriminator, so runtime entity 1000016830 is not promoted until client interaction or equivalent flag-semantics evidence selects the exact variant. Portal activation, destination/return behavior, prerequisite handling, and client smoke also remain blocked."
instance_portal_creature,Creature2.tbl.sql,46015,62,Exit,3,0,0,0,client_creature_linked,46015,Leave Space Station Venture,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,47606,65,Fly to Illium,1,0,0,0,client_creature_linked,47606,Ship to Illium,13,13,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50789,65,Fly to Illium,1,0,0,0,client_creature_linked,50789,Ship to Illium,40,40,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,47605,66,Journey to Thayd,1,0,0,0,client_creature_linked,47605,Ship to Thayd,13,13,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50776,66,Journey to Thayd,1,0,0,0,client_creature_linked,50776,Ship to Thayd,40,40,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,48856,67,Shuttle to the Galactic Observer,1,31,37,45,client_creature_linked,48856,Expedition Shuttle,60,60,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,48857,68,Shuttle to the Galactic Observer,1,31,37,45,client_creature_linked,48857,Expedition Shuttle,60,60,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,48927,69,Exit,3,0,0,0,client_creature_linked,48927,Shuttle Exit Controls,60,60,candidate_datamapping_creature_bridge,2,10154;17316,unique_name,,Shuttle Exit Controls,2188,2637,114;115,not_runtime_seed_reviewed,,,,,datamapping_instance_portal_creature_pending_review_and_entry_smoke,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,49827,70,The Gauntlet,1,40,46,30,client_creature_linked,49827,Nightflare Ladder,1,1,candidate_datamapping_creature_bridge,1,9398,unique_name,,Nightflare Ladder,1061,1860,35,not_runtime_seed_reviewed,,,,,datamapping_instance_portal_creature_pending_review_and_entry_smoke,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,48473,71,Exit,3,0,0,0,client_creature_linked,48473,Return to Nexus,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,48933,71,Exit,3,0,0,0,client_creature_linked,48933,Leave The Gauntlet,1,1,reviewed_datamapping_creature_bridge,1,9475,unique_name,,Leave The Gauntlet,2183,2613,110,reviewed_runtime_seed_placement_pending_exit_behavior_client_smoke,1000107802,107802,2183,2613,implemented_instance_portal_placement_model_pending_exit_behavior_client_smoke,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Tools/DataMapping/creature_bridge_overrides.csv;Tools/DataMapping/sql/apply_safe_world_imports_from_staging.sql;Tools/DataMapping/export_runtime_world_seed.py;Tools/DataMapping/sql/runtime_world_seed.sql;Tools/DataMapping/sql/verify_safe_world_imports.sql;Tools/DataMapping/test_safe_world_import_source_coordinate_filter.py;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Runtime-owned placement and InstancePortal model availability are implemented for entity 1000107802 at world 2183 / area 2613, but retail completion remains blocked on portal activation/exit semantics, destination/return behavior, difficulty or prerequisite handling, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50161,72,Entrance to the Creepy Cave Housing Expedition,0,6,0,0,client_creature_linked,50161,Creepy Cave Entrance,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50162,73,Exit back to housing,2,6,0,0,client_creature_linked,50162,Creepy Cave Exit,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50164,74,Entrance to the Mayday Housing Expedition,1,6,0,0,client_creature_linked,50164,Transport Ship,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50165,75,Exit back to housing,3,6,0,0,client_creature_linked,50165,Docking Bay,1,1,candidate_datamapping_creature_bridge,1,14074,unique_name,,Docking Bay,1901,2792,50,not_runtime_seed_reviewed,,,,,datamapping_instance_portal_creature_pending_review_and_entry_smoke,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50270,76,Entrance to the Chronium Lab Housing Expedition,0,6,0,0,client_creature_linked,50270,Instance Portal,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50271,77,Exit back to housing,2,6,0,0,client_creature_linked,50271,Instance Portal,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50377,78,Mysterious Portal,1,22,50,30,client_creature_linked,50377,Mysterious Portal,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50402,79,Mysterious Portal,1,22,50,30,client_creature_linked,50402,Mysterious Portal,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
instance_portal_creature,Creature2.tbl.sql,50431,80,Drusera Portal,1,28,50,30,client_creature_linked,50431,Mysterious Portal,1,1,missing_datamapping_creature_bridge,0,,,,,,,,not_runtime_seed_reviewed,,,,,client_instance_portal_creature_link_pending_world_placement_review,wildstar_client_mysql/InstancePortal.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/client_source_instanceportal_map.csv;Tools/DataMapping/output/creature_map.csv;Source/NexusForever.Game/Entity/InstancePortalEntity.cs;Source/NexusForever.WorldServer/Network/Message/Handler/Instance,pending,not_retail_complete,"Instance portal Creature2 link is tracked, but retail completion needs portal placement review, level/prerequisite behavior, entry/exit or difficulty handling, queue/instance selection where relevant, and client smoke."
