content_type,world_id,instance_name,dependency_type,instance_evidence_status,completion_status,blocker_summary,dependency_id,dependency_name,public_event_id,objective_type,object_id,count,flags,world_zone_id,reward_rotation_content_id,script_path,script_owner_ids,matching_game_type_id,match_type_enum,achievement_category_id,evidence_status,evidence_sources,manual_validation
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 3107 is mapped to a current client row (PublicEvent 597; type ParticipantsInTriggerVolume (6); ObjectId 7664; Count 0; Flags 0; WorldLocation2 47215; text 'Enter the bunker'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_participants_trigger_volume_world_location_credit_tested_pending_trigger_placement_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",3107,Enter the bunker,597,6,7664,0,0,,,,,,,,runtime_public_event_participants_trigger_volume_world_location_credit_tested_pending_trigger_placement_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game/Entity;Source/NexusForever.Script.Instance;Source/NexusForever.Game.Tests,runtime_path_tested_pending_row_specific_instance_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3113,Drink the toast from the Mayor,597,3,10944,0,0,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3113,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3137,Enter the Lab,597,3,10975,1,0,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3137,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 3146 is mapped to a current client row (PublicEvent 597; type KillClusterTargetGroup (14); ObjectId 10991; Count 1; Flags 0; WorldLocation2 47294; TargetGroup 10991; text 'Survive the ambush'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_cluster_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",3146,Survive the ambush,597,14,10991,1,0,,,,,,,,runtime_public_event_kill_cluster_target_group_credit_tested_pending_spawn_event_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game/Entity;Source/NexusForever.Script.Instance;Source/NexusForever.Game.Tests,runtime_path_tested_pending_row_specific_instance_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 3147 is mapped to a current client row (PublicEvent 597; type KillTargetGroup (0); ObjectId 10992; Count 1; Flags 0; WorldLocation2 47294; TargetGroup 10992; text 'Survive the ambush'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",3147,Survive the ambush,597,0,10992,1,0,,,,,,,,runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game/Entity;Source/NexusForever.Script.Instance;Source/NexusForever.Game.Tests,runtime_path_tested_pending_row_specific_instance_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 3159 is mapped to a current client row (PublicEvent 597; type ParticipantsInTriggerVolume (6); ObjectId 7651; Count 0; Flags 0; WorldLocation2 47110; text 'Report your findings to Eva'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_participants_trigger_volume_world_location_credit_tested_pending_trigger_placement_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",3159,Report your findings to Eva,597,6,7651,0,0,,,,,,,,runtime_public_event_participants_trigger_volume_world_location_credit_tested_pending_trigger_placement_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game/Entity;Source/NexusForever.Script.Instance;Source/NexusForever.Game.Tests,runtime_path_tested_pending_row_specific_instance_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3160,Escort the outsider safely to the barn,597,0,0,2,512,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3160,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3161,Escort the outsider safely to the barn,597,0,0,2,512,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3161,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3162,Escort the outsider safely to the barn,597,5,0,1,512,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3162,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3163,Meet at the barn,597,6,7645,0,0,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3163,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3164,[Invis] Return to Eva,597,5,0,1,512,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3164,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 3165 is mapped to a current client row (PublicEvent 597; type KillClusterTargetGroup (14); ObjectId 10991; Count 1; Flags 0; WorldLocation2 47294; TargetGroup 10991; text 'Survive the ambush'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_cluster_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",3165,Survive the ambush,597,14,10991,1,0,,,,,,,,runtime_public_event_kill_cluster_target_group_credit_tested_pending_spawn_event_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game/Entity;Source/NexusForever.Script.Instance;Source/NexusForever.Game.Tests,runtime_path_tested_pending_row_specific_instance_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 3166 is mapped to a current client row (PublicEvent 597; type KillTargetGroup (0); ObjectId 10992; Count 1; Flags 0; WorldLocation2 47294; TargetGroup 10992; text 'Survive the ambush'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",3166,Survive the ambush,597,0,10992,1,0,,,,,,,,runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game/Entity;Source/NexusForever.Script.Instance;Source/NexusForever.Game.Tests,runtime_path_tested_pending_row_specific_instance_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3292,Get a Shade's Eve costume from the crate,597,3,11126,1,65664,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;3292,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",4770,Witness the horror that is the rebirth of Jack Shade,597,13,10567,1,0,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,597;4770,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event,mapped_only_pending_manual_smoke,not_retail_complete,"Mapped/WIP event-instance scaffold; Shade's Eve fountain objective 2705 and Etty Windsen objective 2737 are runtime-backed by tested activation, reviewed fountain/Etty spawns, communicator preservation, and phase handoff. TalkWithTheLocals 2726 is activation/vote-flow mapped-only pending talk-credit proof, and remaining event route, branch, invisible, interactable, escort, lab, costume, toast, horror, and side public-event rows are mapped-only with concrete blockers. Gather cleanup, town gate opening, exact route/vote follow-up, communicator/cinematic timing, objective credit, rewards, achievements, Etty/fountain smoke, and full event smoke remain blocked.",627,Option 1,627,,0,,0,4382,0,,,,,,client_public_event_row_pending_instance_smoke,wildstar_client_mysql/PublicEvent.tbl.sql;Source/NexusForever.Script.Instance,pending
event_instance,3044,Map\ShadesEveInstance,public_event,mapped_only_pending_manual_smoke,not_retail_complete,"Mapped/WIP event-instance scaffold; Shade's Eve fountain objective 2705 and Etty Windsen objective 2737 are runtime-backed by tested activation, reviewed fountain/Etty spawns, communicator preservation, and phase handoff. TalkWithTheLocals 2726 is activation/vote-flow mapped-only pending talk-credit proof, and remaining event route, branch, invisible, interactable, escort, lab, costume, toast, horror, and side public-event rows are mapped-only with concrete blockers. Gather cleanup, town gate opening, exact route/vote follow-up, communicator/cinematic timing, objective credit, rewards, achievements, Etty/fountain smoke, and full event smoke remain blocked.",630,Option 2,630,,0,,0,4382,0,,,,,,client_public_event_row_pending_instance_smoke,wildstar_client_mysql/PublicEvent.tbl.sql;Source/NexusForever.Script.Instance,pending
event_instance,3044,Map\ShadesEveInstance,public_event,mapped_only_pending_manual_smoke,not_retail_complete,"Mapped/WIP event-instance scaffold; Shade's Eve fountain objective 2705 and Etty Windsen objective 2737 are runtime-backed by tested activation, reviewed fountain/Etty spawns, communicator preservation, and phase handoff. TalkWithTheLocals 2726 is activation/vote-flow mapped-only pending talk-credit proof, and remaining event route, branch, invisible, interactable, escort, lab, costume, toast, horror, and side public-event rows are mapped-only with concrete blockers. Gather cleanup, town gate opening, exact route/vote follow-up, communicator/cinematic timing, objective credit, rewards, achievements, Etty/fountain smoke, and full event smoke remain blocked.",632,Option 1,632,,0,,0,4382,0,,,,,,client_public_event_row_pending_instance_smoke,wildstar_client_mysql/PublicEvent.tbl.sql;Source/NexusForever.Script.Instance,pending
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps this Shade's Eve objective under the world 3044 event-instance chain, but no reviewed runtime-owned producer currently proves this row. Existing scripts cover the opening fountain and Etty activation/spawn slice where separately listed; this residual row remains mapped-only until route branch ownership, objective producer timing, interactable or talk target placement, cleanup/replay behavior, vote/cinematic/communicator follow-up, reward and achievement side effects, and full event-instance client smoke are proven.",3060,"Suspicious of this pleasant town, gather clues to find out what is really happening",632,3,10924,5,33,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMainEventScript.cs,632;3060,,,,mapped_shades_eve_residual_objective_blocked_missing_event_route_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/EventInstance/ShadesEve/ShadesEveMainEventScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md;Decomp/Analysis/CONTINUATION_GUIDE.md,blocked_pending_shades_eve_route_objective_rewards_and_client_smoke
event_instance,3044,Map\ShadesEveInstance,public_event,mapped_only_pending_manual_smoke,not_retail_complete,"Mapped/WIP event-instance scaffold; Shade's Eve fountain objective 2705 and Etty Windsen objective 2737 are runtime-backed by tested activation, reviewed fountain/Etty spawns, communicator preservation, and phase handoff. TalkWithTheLocals 2726 is activation/vote-flow mapped-only pending talk-credit proof, and remaining event route, branch, invisible, interactable, escort, lab, costume, toast, horror, and side public-event rows are mapped-only with concrete blockers. Gather cleanup, town gate opening, exact route/vote follow-up, communicator/cinematic timing, objective credit, rewards, achievements, Etty/fountain smoke, and full event smoke remain blocked.",633,Option 2,633,,0,,0,4382,0,,,,,,client_public_event_row_pending_instance_smoke,wildstar_client_mysql/PublicEvent.tbl.sql;Source/NexusForever.Script.Instance,pending
event_instance,3044,Map\ShadesEveInstance,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 3061 is mapped to a current client row (PublicEvent 633; type KillTargetGroup (0); ObjectId 10920; Count 5; Flags 33; WorldLocation2 46637; TargetGroup 10920; text 'Kill the vandals on the edges of town that are trying to ruin the Shade's Eve Festival'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",3061,Kill the vandals on the edges of town that are trying to ruin the Shade's Eve Festival,633,0,10920,5,33,,,,,,,,runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Game/Entity;Source/NexusForever.Script.Instance;Source/NexusForever.Game.Tests,runtime_path_tested_pending_row_specific_instance_smoke
event_instance,3044,Map\ShadesEveInstance,matching_game_map,mapped_only_pending_manual_smoke,not_retail_complete,"Mapped/WIP event-instance scaffold; Shade's Eve fountain objective 2705 and Etty Windsen objective 2737 are runtime-backed by tested activation, reviewed fountain/Etty spawns, communicator preservation, and phase handoff. TalkWithTheLocals 2726 is activation/vote-flow mapped-only pending talk-credit proof, and remaining event route, branch, invisible, interactable, escort, lab, costume, toast, horror, and side public-event rows are mapped-only with concrete blockers. Gather cleanup, town gate opening, exact route/vote follow-up, communicator/cinematic timing, objective credit, rewards, achievements, Etty/fountain smoke, and full event smoke remain blocked.",98,Holiday Expedition: Quiet Downs,,,3044,,1,,,,,71,8,0,client_matching_map_row_pending_queue_and_instance_smoke,wildstar_client_mysql/MatchingGameMap.tbl.sql;wildstar_client_mysql/MatchingGameType.tbl.sql;Source/NexusForever.Game/Matching,pending
event_instance,3044,Map\ShadesEveInstance,script,mapped_only_pending_manual_smoke,not_retail_complete,"Mapped/WIP event-instance scaffold; Shade's Eve fountain objective 2705 and Etty Windsen objective 2737 are runtime-backed by tested activation, reviewed fountain/Etty spawns, communicator preservation, and phase handoff. TalkWithTheLocals 2726 is activation/vote-flow mapped-only pending talk-credit proof, and remaining event route, branch, invisible, interactable, escort, lab, costume, toast, horror, and side public-event rows are mapped-only with concrete blockers. Gather cleanup, town gate opening, exact route/vote follow-up, communicator/cinematic timing, objective credit, rewards, achievements, Etty/fountain smoke, and full event smoke remain blocked.",Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMapScript.cs,ShadesEveMapScript,,,,,,,,Source\NexusForever.Script.Instance\EventInstance\ShadesEve\ShadesEveMapScript.cs,3044,,,,runtime_script_present_pending_mechanics_and_smoke,Source/NexusForever.Script.Instance;wildstar_client_mysql/World.tbl.sql,pending
world_story,3045,Journey into OMNICore-1,public_event,mapped_only_pending_manual_smoke,not_retail_complete,"Mapped/WIP world-story scaffold; OMNICore opening Belle Walker/Axis Pheydra talk objectives, listen-script bridge, and first choose-path gate are test-backed. Route selection, firewall/Power Continuum/cortex objective routing, real cinematic payload, rewards, encounter behavior, and manual smoke remain blocked.",605,Journey Into the OMNICore,605,,0,,0,4385,0,,,,,,client_public_event_row_pending_instance_smoke,wildstar_client_mysql/PublicEvent.tbl.sql;Source/NexusForever.Script.Instance,pending
world_story,3045,Journey into OMNICore-1,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 2740 is mapped to a current client row (type TalkTo (17); ObjectId 10592; Count 1; QuestDirection 2218; text 'Speak with Belle Walker'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",2740,Speak with Belle Walker,605,17,10592,1,0,,,Source\NexusForever.Script.Instance\WorldStory\JourneyIntoOMNICore1\JourneyIntoOMNICore1EventScript.cs,605;2740;10592;62807;2218,,,,runtime_omnicore_opening_belle_talk_activation_tested_pending_dialog_credit_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;wildstar_client_mysql/QuestDirection.tbl.sql;wildstar_client_mysql/QuestDirectionEntry.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/en-US.bin.sql;Source/NexusForever.Script.Instance/WorldStory/JourneyIntoOMNICore1/JourneyIntoOMNICore1EventScript.cs;Source/NexusForever.Game.Tests/Instances/JourneyIntoOMNICore1EventScriptTests.cs,automated_focus_pass_pending_dialog_credit_and_world_story_smoke
