quest_id,quest_name,quest_bucket,quest_completion_status,objective_slot,objective_column,objective_id,objective_type,objective_flags,objective_data,objective_count,localized_text_full,localized_text_short,world_location_indicator_ids,max_time_allowed_ms,target_group_id_reward_pane,quest_direction_id,support_status,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
3160,Cornered Prey,generic_table_driven,not_retail_complete,0,objective0,4163,32,132,38,3,"Steal $m(vitem=38) from crates lying around <text Link=""Location:21454"">Jagged Rock Cove</text>",Steal $m(vitem=38) from Crates,6928;6929;7531,0,7736,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3160,Cornered Prey,generic_table_driven,not_retail_complete,1,objective01,4164,32,132,37,1,"Steal an $(vitem=37) from the mining supplies around <text Link=""Location:21454"">Jagged Rock Cove</text>",Steal an $(vitem=37),18934;18935;18936,0,7737,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3160,Cornered Prey,generic_table_driven,not_retail_complete,2,objective02,4114,14,1027,858,2,"Plant Explosive Charges on the engines of the <text Link=""Location:19557"">Exile Ship</text>",Plant Explosive Charges on the Engines,6930,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3160,Cornered Prey,generic_table_driven,not_retail_complete,3,objective03,4307,12,1025,10343,1,"Plant an Explosive Charge in the cockpit of the <text Link=""Location:19557"">Exile Ship</text>",Plant an Explosive Charge in the cockpit,7182,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3160,Cornered Prey,generic_table_driven,not_retail_complete,4,objective04,4115,5,3,0,1,"Detonate the charges from a safe distance away from the blast area in <text Link=""Location:21454"">Jagged Rock Cove</text>",Use the detonator from a safe distance,41108,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3160,Cornered Prey,generic_table_driven,not_retail_complete,5,objective05,4312,5,27,0,1,Detonation Delay,,,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3162,Communications Blackout,generic_table_driven,not_retail_complete,0,objective0,4118,12,0,9879,1,"Sabotage the $(creature=9879) at <text Link=""Location:6987"">Jagged Rock Cove</text>",Sabotage the $(creature=9879),6987,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3163,A Captive Audience,generic_table_driven,not_retail_complete,0,objective0,4120,22,0,1001,1,"Return to <text Link=""Location:23111"">Bloodfire Village</text> to witness $p(creature=9612) judgment",Witness $p(creature=9612) Judgment,7015,0,0,0,mapped_generic_handler,mapped_enter_area_world_location_trigger_with_test_pending_trigger_placement_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main;Source/NexusForever.Game/Entity/Trigger/WorldLocationVolumeGridTriggerEntity.cs;Source/NexusForever.Game.Tests/Entity/VolumeGridTriggerEntityTests.cs,pending_or_not_applicable,"EnterArea world-location trigger objective credit is covered by focused tests, but retail completion still needs actual trigger/entity placement, map guidance, quest script side effects, and client quest smoke."
3163,A Captive Audience,generic_table_driven,not_retail_complete,1,objective01,4202,5,3,0,1,"Listen to $(creature=9612) in <text Link=""Location:23111"">Bloodfire Village</text>",Listen to $(creature=9612),7015,0,7873,0,mapped_generic_handler,mapped_activate_entity_reward_pane_target_group_with_test_pending_spawn_credit_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game.Tests/Quest/AssetManagerTargetGroupTests.cs;Source/NexusForever.Game.Tests/Quest/QuestObjectiveTests.cs,pending_or_not_applicable,"ActivateEntity reward-pane target-group expansion and objective target matching are covered by focused tests, but retail completion still needs member spawn availability, interact credit timing, loot/reward side effects, and client quest smoke."
3165,Bloodrush,generic_table_driven,not_retail_complete,0,objective0,4137,17,0,495,1,"Travel to <text Link=""Location:6905"">Bloodfire Savannah</text>",Travel to Bloodfire Savannah,6905,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3165,Bloodrush,generic_table_driven,not_retail_complete,1,objective01,4138,8,7,871,4,"Slay Whitepaw Pumera and Gnarlfoot Razortail in <text Link=""Location:6905"">Bloodfire Savannah</text>",Kill Whitepaw Pumera and Gnarlfoot Razortail,6905;6970;40968,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3166,Maintaining One's Honor,generic_table_driven,not_retail_complete,0,objective0,4122,12,6,9885,1,"Free $(creature=9799) from the $(creature=9885) inside <text Link=""Location:23108"">Jagged Rock Mine</text>",Free $(creature=9799),,0,0,39,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3166,Maintaining One's Honor,generic_table_driven,not_retail_complete,1,objective01,7882,2,7,9799,1,"Slay $(creature=9799), collect $(vitem=112), and return them to $(creature=9881)",Slay $(creature=9799) and Collect $(vitem=112),,0,3325,40,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3167,Scent of Blood,generic_table_driven,not_retail_complete,0,objective0,4143,23,0,7687,1,"Investigate the recently attacked <text Link=""Location:6906"">Poacher Camp</text> in <text Link=""Location:6905"">Bloodfire Savannah</text>",Investigate the Poacher Camp,6906,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3167,Scent of Blood,generic_table_driven,not_retail_complete,1,objective01,4145,12,3,10571,1,"Follow the Scent Trail from the poacher camp to the pumera's den in <text Link=""Location:6905"">Bloodfire Savannah</text>",Follow the Scent Trail,7326,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3167,Scent of Blood,generic_table_driven,not_retail_complete,2,objective02,9033,12,3,10573,1,"Follow the Scent Trail from the Oxian Corpse to the pumera's den in <text Link=""Location:6905"">Bloodfire Savannah</text>",Follow the Scent Trail,7327,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3167,Scent of Blood,generic_table_driven,not_retail_complete,3,objective03,18864,22,3,855,1,"Follow the Scent Trail from the Pumera Corpses to the pumera's den in <text Link=""Location:6905"">Bloodfire Savannah</text>",Follow the Scent Trail,6907,0,0,0,mapped_generic_handler,mapped_enter_area_world_location_trigger_with_test_pending_trigger_placement_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main;Source/NexusForever.Game/Entity/Trigger/WorldLocationVolumeGridTriggerEntity.cs;Source/NexusForever.Game.Tests/Entity/VolumeGridTriggerEntityTests.cs,pending_or_not_applicable,"EnterArea world-location trigger objective credit is covered by focused tests, but retail completion still needs actual trigger/entity placement, map guidance, quest script side effects, and client quest smoke."
3167,Scent of Blood,generic_table_driven,not_retail_complete,4,objective04,4146,2,7,9751,1,"Kill the pumera called Kivuli in <text Link=""Location:6905"">Bloodfire Savannah</text>",Kill the Pumera Called Kivuli,6907,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3167,Scent of Blood,generic_table_driven,not_retail_complete,5,objective05,4147,2,5,9752,1,"Kill the pumera called Kifo in <text Link=""Location:6905"">Bloodfire Savannah</text>",Kill the Pumera Called Kifo,6907,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3170,Blood for Blood,generic_table_driven,not_retail_complete,0,objective0,4324,3,0,10334,1,"Meet $(creature=10334) at <text Link=""Location:7267"">Zonaga's Lair</text> in <text Link=""Location:6905"">Bloodfire Savannah</text>",Meet $(creature=10334) at Zonaga's Lair,7267,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3170,Blood for Blood,generic_table_driven,not_retail_complete,1,objective01,15996,5,3,0,1,"Slay $(creature=9635) in <text Link=""Location:7267"">Zonaga's Lair</text> and retrieve its head",Slay $(creature=9635) and Retrieve Its Head,6910,0,6336,0,mapped_generic_handler,mapped_activate_entity_reward_pane_target_group_with_test_pending_spawn_credit_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game/Quest/QuestObjective.cs;Source/NexusForever.Game.Tests/Quest/AssetManagerTargetGroupTests.cs;Source/NexusForever.Game.Tests/Quest/QuestObjectiveTests.cs,pending_or_not_applicable,"ActivateEntity reward-pane target-group expansion and objective target matching are covered by focused tests, but retail completion still needs member spawn availability, interact credit timing, loot/reward side effects, and client quest smoke."
3170,Blood for Blood,generic_table_driven,not_retail_complete,2,objective02,4326,12,3,10446,1,"Place $(creature=10441) on the <text Link=""Location:7273"">Bloodfeast Altar</text> in Bloodfire Village",Place $(creature=10441) on the Bloodfeast Altar,7273,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3170,Blood for Blood,generic_table_driven,not_retail_complete,3,objective03,4156,32,296,857,2,Invisible head tracking objective,Head tracking objective,,0,6336,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3170,Blood for Blood,generic_table_driven,not_retail_complete,4,objective04,15997,5,8,0,1,Virtual Item Remove,Virtual Item Remove,,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3171,The Aurin Enclave,generic_table_driven,not_retail_complete,0,objective0,4108,2,4,9773,1,Kill $(creature=9773) at the hidden Aurin base camp,Kill $(creature=9773),16381,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3176,,generic_table_driven,not_retail_complete,0,objective0,4125,5,0,0,1,,,6937,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3177,Garr Wrestler,generic_table_driven,not_retail_complete,0,objective0,4167,32,4,506,5,"Collect $m(vitem=506) from $m(creature=9603) near <text Link=""Location:16392"">Ungala River</text>",Collect $m(vitem=506),16391;16392;16393;16394,0,3253,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3179,Totem Raider,generic_table_driven,not_retail_complete,0,objective0,4142,14,1028,2903,5,"Collect the Elaborate Moodie Totems around <text Link=""Location:6954"">Deadwind Hollow</text>",Collect Elaborate Moodie Totems,6954,0,2903,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3179,Totem Raider,generic_table_driven,not_retail_complete,1,objective01,16208,32,297,907,5,Invisible Virtual Item,,,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3180,,generic_table_driven,not_retail_complete,0,objective0,4133,12,0,9691,1,,,6865,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3180,,generic_table_driven,not_retail_complete,1,objective01,4134,12,3,9698,1,,,6875,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3180,,generic_table_driven,not_retail_complete,2,objective02,4135,5,3,9704,3,,,6866,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3180,,generic_table_driven,not_retail_complete,3,objective03,4136,5,3,9694,1,,,6876,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3181,,generic_table_driven,not_retail_complete,0,objective0,4139,4,0,6054,1,,,6897,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3181,,generic_table_driven,not_retail_complete,1,objective01,4140,4,3,6055,1,,,6897,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3181,,generic_table_driven,not_retail_complete,2,objective02,4141,4,3,6056,1,,,6897,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3183,,generic_table_driven,not_retail_complete,0,objective0,4162,4,0,6070,1,,,,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3184,,generic_table_driven,not_retail_complete,0,objective0,4192,4,0,6077,12,,,6988,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3184,,generic_table_driven,not_retail_complete,1,objective01,4193,12,7,9875,1,,,6989,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3184,,generic_table_driven,not_retail_complete,2,objective02,4194,8,19,865,1,,,6989,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3185,,generic_table_driven,not_retail_complete,0,objective0,4130,4,4,6053,8,,,6935;6936,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3186,,generic_table_driven,not_retail_complete,0,objective0,4148,14,4,850,3,,,6877;6878;6879,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3188,,generic_table_driven,not_retail_complete,0,objective0,4158,5,4,0,10,,,6893,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3189,,generic_table_driven,not_retail_complete,0,objective0,4161,5,16,0,1,,,,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
3191,,generic_table_driven,not_retail_complete,0,objective0,4169,5,0,0,4,,,6958;6959;6966;6838,0,0,0,mapped_generic_handler,mapped_objective_handler_pending_world_trigger_smoke,not_retail_complete,wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Tools/WikiArchiveAudit/quest_implementation_audit.py;Source/NexusForever.Script.Main,pending_or_not_applicable,"Objective row status is not a retail-complete gameplay claim; world triggers, spawned targets, scripts, loot cadence, achievement hooks, and player smoke remain quest-specific validation work."
