evidence_kind,source_map,source_row_id,public_event_id,public_event_name,public_event_link_status,public_event_type,linked_public_event_ids,linked_public_event_names,linked_public_event_objective_ids,objective_type,objective_object_id,script_references,evidence_status,evidence_sources,manual_validation,completion_status,related_creature2_id,related_creature_name,related_item2_id,related_item_name,related_virtual_item_id,related_virtual_item_name,related_spell4_id,related_spell_name,reward_property_id,data,offset,flags,stat_index,duration_ms,option_count,opposing_source_row_id,blocker_summary
public_event_depot,public_event_depot_client_map.csv,13,,,type_or_object_scoped,,222,Grand Theft Auto Parts,803,7,13,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,32898,Vehicle Two Depository,18008,Vehicle Spare Part,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,14,,,type_or_object_scoped,,222,Grand Theft Auto Parts,804,7,14,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,32899,Vehicle Three Depository,18008,Vehicle Spare Part,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,15,,,type_or_object_scoped,,230,,807,7,15,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33005,[DEPRECATE],12280,,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,16,,,type_or_object_scoped,,223,Hold Fast Supplies,825,7,16,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33167,Storage Defense Turret,18074,Ammunition Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,17,,,type_or_object_scoped,,,,,7,17,,blocked_public_event_depot_unlinked_missing_objective_mapping,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33312,Storage Defense Turret,18074,Ammunition Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,18,,,type_or_object_scoped,,223,Hold Fast Supplies,826,7,18,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33313,Storage Defense Turret,18074,Ammunition Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,19,,,type_or_object_scoped,,,,,7,19,,blocked_public_event_depot_unlinked_missing_objective_mapping,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33314,Storage Defense Turret,18074,Ammunition Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,20,,,type_or_object_scoped,,223,Hold Fast Supplies,827,7,20,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33315,Storage Defense Turret,18074,Ammunition Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,21,,,type_or_object_scoped,,,,,7,21,,blocked_public_event_depot_unlinked_missing_objective_mapping,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33316,Storage Defense Turret,18074,Ammunition Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,22,,,type_or_object_scoped,,223,Hold Fast Supplies,834,7,22,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33448,Supply Loader,18077,Grimvoid Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,23,,,type_or_object_scoped,,223,Hold Fast Supplies,835,7,23,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33449,Supply Loader,18077,Grimvoid Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,24,,,type_or_object_scoped,,223,Hold Fast Supplies,837,7,24,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33450,Supply Loader,18077,Grimvoid Supplies,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,25,,,type_or_object_scoped,,228,Is Anybody Out There?,855,7,25,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33625,Tower Monitor A,18642,Red Power Crystal,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,26,,,type_or_object_scoped,,228,Is Anybody Out There?,856,7,26,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33644,Tower Monitor B,18642,Red Power Crystal,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,27,,,type_or_object_scoped,,228,Is Anybody Out There?,857,7,27,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33645,Tower Monitor C,18642,Red Power Crystal,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,28,,,type_or_object_scoped,,224,Into the Eldan Webs,862,7,28,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,33585,Excavator T-30,18934,Thick Spider Webbing,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,29,,,type_or_object_scoped,,,,,7,29,,blocked_public_event_depot_unlinked_missing_objective_mapping,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,35936,Collect-O-Matic 5000,20785,Protostar Broadcasting Equipment,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,30,,,type_or_object_scoped,,396,[GROUP 20+] Critical Containment: Breaching The Facility,1639,7,30,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,46515,Facility Power Cell Depository,27903,Eldan Power Cell,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,31,,,type_or_object_scoped,,396,[GROUP 20+] Critical Containment: Breaching The Facility,1648,7,31,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,46541,Eldan Nanocircuitry Depository,27935,Eldan Nanocircuitry,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,32,,,type_or_object_scoped,,397,[GROUP 20+] Critical Containment: Breaching The Facility,1649,7,32,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,46518,Facility Power Cell Depository,27903,Eldan Power Cell,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,33,,,type_or_object_scoped,,397,[GROUP 20+] Critical Containment: Breaching The Facility,1650,7,33,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,46542,Eldan Nanocircuitry Depository,27935,Eldan Nanocircuitry,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,34,,,type_or_object_scoped,,,,1636,7,34,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,46640,Bot Disposal Unit,27937,Freebot Internal Combustion Dynamo,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,35,,,type_or_object_scoped,,463,Logic Containment,1990,7,35,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,49747,Chaos Vacuum,29203,Chaos Data,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_depot,public_event_depot_client_map.csv,36,,,type_or_object_scoped,,150;169;177;372;491;586;590;593;641;847;852;855;870,Metal Maw [GROUP 20+];Kraggar the Earth-Render [GROUP 20+];Metal Maw Prime [GROUP 20+];Dethrone the King [GROUP 20+];Forgotten Trial of Tresayne [GROUP 20+];Mechathorn [GROUP 20+];Dreamspore [GROUP 20+];Grendelus the Guardian [GROUP 20+];Sulak the Xenophage [GROUP 20+];His Own Kingdom [GROUP 20+];Gargantua [GROUP 20+];Scorchwing [GROUP 20+];Tower-Engineer Renhakul [GROUP 20+],4993;4998;5005;5008;2174;5015;5021;5027;5256;4990;5038;5047;5143,7,36,,blocked_public_event_depot_objective_linked_missing_depot_interaction_evidence,Tools/DataMapping/output/public_event_depot_client_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,71753,Progenitor Data Cache,81325,Progenitor Access Particle,,,,,,,,,,,,,"Public-event depot evidence is tracked, but retail completion needs depot object placement, carry/deposit item flow, objective credit, UI update, and content smoke."
public_event_objective_bomb_deployment,client_source_publiceventobjectivebombdeployment_map.csv,1,,,type_or_object_scoped,,6,,1034,31,1,,blocked_public_event_bomb_deployment_objective_linked_missing_carrier_deploy_evidence,Tools/DataMapping/output/client_source_publiceventobjectivebombdeployment_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,37329,,,,,,28133,Nathan Test Spell 1,,,,,,,,,"Public-event bomb deployment evidence is tracked, but retail completion needs bomb pickup/carry spell, deployment target, objective credit, and PvP/event smoke."
public_event_objective_bomb_deployment,client_source_publiceventobjectivebombdeployment_map.csv,2,,,type_or_object_scoped,,438,Destroy the Enemy's Fusion Core,1530,31,2,,blocked_public_event_bomb_deployment_objective_linked_missing_carrier_deploy_evidence,Tools/DataMapping/output/client_source_publiceventobjectivebombdeployment_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,11550,PvP Time Bomb,,,,,40862,Time Bomb,,,,,,,,,"Public-event bomb deployment evidence is tracked, but retail completion needs bomb pickup/carry spell, deployment target, objective credit, and PvP/event smoke."
public_event_objective_bomb_deployment,client_source_publiceventobjectivebombdeployment_map.csv,3,,,type_or_object_scoped,,246,Destroy the Enemy's Fusion Core,1447,31,3,,blocked_public_event_bomb_deployment_objective_linked_missing_carrier_deploy_evidence,Tools/DataMapping/output/client_source_publiceventobjectivebombdeployment_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,47732,PvP Time Bomb,,,,,40862,Time Bomb,,,,,,,,,"Public-event bomb deployment evidence is tracked, but retail completion needs bomb pickup/carry spell, deployment target, objective credit, and PvP/event smoke."
public_event_objective_bomb_deployment,client_source_publiceventobjectivebombdeployment_map.csv,4,,,type_or_object_scoped,,246,Destroy the Enemy's Fusion Core,1725,31,4,,blocked_public_event_bomb_deployment_objective_linked_missing_carrier_deploy_evidence,Tools/DataMapping/output/client_source_publiceventobjectivebombdeployment_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,47733,PvP Time Bomb,,,,,40862,Time Bomb,,,,,,,,,"Public-event bomb deployment evidence is tracked, but retail completion needs bomb pickup/carry spell, deployment target, objective credit, and PvP/event smoke."
public_event_objective_bomb_deployment,client_source_publiceventobjectivebombdeployment_map.csv,5,,,type_or_object_scoped,,438,Destroy the Enemy's Fusion Core,1839,31,5,,blocked_public_event_bomb_deployment_objective_linked_missing_carrier_deploy_evidence,Tools/DataMapping/output/client_source_publiceventobjectivebombdeployment_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,47732,PvP Time Bomb,,,,,40862,Time Bomb,,,,,,,,,"Public-event bomb deployment evidence is tracked, but retail completion needs bomb pickup/carry spell, deployment target, objective credit, and PvP/event smoke."
public_event_objective_bomb_deployment,client_source_publiceventobjectivebombdeployment_map.csv,6,,,type_or_object_scoped,,438,Destroy the Enemy's Fusion Core,1840,31,6,,blocked_public_event_bomb_deployment_objective_linked_missing_carrier_deploy_evidence,Tools/DataMapping/output/client_source_publiceventobjectivebombdeployment_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,47733,PvP Time Bomb,,,,,77132,Time Bomb,,,,,,,,,"Public-event bomb deployment evidence is tracked, but retail completion needs bomb pickup/carry spell, deployment target, objective credit, and PvP/event smoke."
public_event_objective_gather_resource,client_source_publiceventobjectivegatherresource_map.csv,4,,,type_or_object_scoped,,237,Collect Five Vortex Crystals,882,26,4,,blocked_public_event_gather_resource_objective_linked_missing_resource_carry_deposit_evidence,Tools/DataMapping/output/client_source_publiceventobjectivegatherresource_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,10416,Blue Team Moodie Totem,,,3009,Moodie Mask,1495,Neutral - Dominion Moodie Mask Carrier,,1,,1,,,,5,"Public-event gather-resource evidence is tracked, but retail completion needs resource pickup/carry/drop, opposing-team behavior, objective credit, and PvP smoke."
public_event_objective_gather_resource,client_source_publiceventobjectivegatherresource_map.csv,5,,,type_or_object_scoped,,237,Collect Five Vortex Crystals,881,26,5,,blocked_public_event_gather_resource_objective_linked_missing_resource_carry_deposit_evidence,Tools/DataMapping/output/client_source_publiceventobjectivegatherresource_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,10459,Red Team Moodie Totem,,,3009,Moodie Mask,1495,Neutral - Dominion Moodie Mask Carrier,,1,,1,,,,4,"Public-event gather-resource evidence is tracked, but retail completion needs resource pickup/carry/drop, opposing-team behavior, objective credit, and PvP smoke."
public_event_objective_gather_resource,client_source_publiceventobjectivegatherresource_map.csv,6,,,type_or_object_scoped,,217,Collect Five Moodie Masks,776,26,6,,blocked_public_event_gather_resource_objective_linked_missing_resource_carry_deposit_evidence,Tools/DataMapping/output/client_source_publiceventobjectivegatherresource_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,10416,Blue Team Moodie Totem,,,3009,Moodie Mask,39857,Neutral - Moodie Mask Carrier,,1,,1,,,,7,"Public-event gather-resource evidence is tracked, but retail completion needs resource pickup/carry/drop, opposing-team behavior, objective credit, and PvP smoke."
public_event_objective_gather_resource,client_source_publiceventobjectivegatherresource_map.csv,7,,,type_or_object_scoped,,217,Collect Five Moodie Masks,775,26,7,,blocked_public_event_gather_resource_objective_linked_missing_resource_carry_deposit_evidence,Tools/DataMapping/output/client_source_publiceventobjectivegatherresource_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,10459,Red Team Moodie Totem,,,3009,Moodie Mask,39857,Neutral - Moodie Mask Carrier,,1,,1,,,,6,"Public-event gather-resource evidence is tracked, but retail completion needs resource pickup/carry/drop, opposing-team behavior, objective credit, and PvP smoke."
public_event_objective_state,client_source_publiceventobjectivestate_map.csv,5,,,type_or_object_scoped,,2,,812,24,5,,blocked_public_event_state_objective_linked_missing_state_progression_evidence,Tools/DataMapping/output/client_source_publiceventobjectivestate_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,,,,,,,,,,First state;Next test state;More testing;Testing a missing element,,,,,4,,"Public-event objective state evidence is tracked, but retail completion needs state transition semantics, objective payload proof, and event smoke."
public_event_reward_modifier,client_source_publiceventrewardmodifier_map.csv,2,782,Double XP X-Plosion!,current_public_event,,,,,,,,blocked_public_event_reward_modifier_event_linked_missing_reward_property_timing_evidence,Tools/DataMapping/output/client_source_publiceventrewardmodifier_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,,,,,,,,,1,0,1,,,,,,"Public-event reward modifier evidence is tracked, but retail completion needs reward-property application timing, reward result proof, and event smoke."
public_event_reward_modifier,client_source_publiceventrewardmodifier_map.csv,3,783,"Power, Prestige, and PvP!",current_public_event,,,,,,,,blocked_public_event_reward_modifier_event_linked_missing_reward_property_timing_evidence,Tools/DataMapping/output/client_source_publiceventrewardmodifier_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,,,,,,,,,2,5,1,,,,,,"Public-event reward modifier evidence is tracked, but retail completion needs reward-property application timing, reward result proof, and event smoke."
public_event_reward_modifier,client_source_publiceventrewardmodifier_map.csv,4,784,Glory Days!,current_public_event,,,,,,,,blocked_public_event_reward_modifier_event_linked_missing_reward_property_timing_evidence,Tools/DataMapping/output/client_source_publiceventrewardmodifier_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,,,,,,,,,2,7,1,,,,,,"Public-event reward modifier evidence is tracked, but retail completion needs reward-property application timing, reward result proof, and event smoke."
public_event_reward_modifier,client_source_publiceventrewardmodifier_map.csv,5,918,Blessing of Essence,current_public_event,,,,,,,,blocked_public_event_reward_modifier_event_linked_missing_reward_property_timing_evidence,Tools/DataMapping/output/client_source_publiceventrewardmodifier_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,,,,,,,,,39,15,0.5,,,,,,"Public-event reward modifier evidence is tracked, but retail completion needs reward-property application timing, reward result proof, and event smoke."
public_event_reward_modifier,client_source_publiceventrewardmodifier_map.csv,6,918,Blessing of Essence,current_public_event,,,,,,,,blocked_public_event_reward_modifier_event_linked_missing_reward_property_timing_evidence,Tools/DataMapping/output/client_source_publiceventrewardmodifier_map.csv;Tools/DataMapping/map_wildstar_data.py;wildstar_client_mysql/PublicEvent*.tbl.sql;wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Game/PublicEvent;Source/NexusForever.Script.Instance,pending,not_retail_complete,,,,,,,,,39,16,0.5,,,,,,"Public-event reward modifier evidence is tracked, but retail completion needs reward-property application timing, reward result proof, and event smoke."
