quest_id,title,quest_bucket,quest_completion_status,dependency_type,achievement_id,achievement_title,achievement_description,achievement_progress_text,achievement_type_id,achievement_category_id,achievement_flags,world_zone_id,source_field,object_id,object_id_alt,value,character_title_id,prerequisite_id,prerequisite_id_server,prerequisite_id_objective,prerequisite_id_objective_alt,achievement_id_parent_tier,checklist_id,checklist_bit,checklist_object_id,checklist_object_id_alt,checklist_prerequisite_id,checklist_prerequisite_id_alt,evidence_status,evidence_sources,manual_validation,completion_status,blocker_summary
5825,Destroying Corrupting Tools,generic_table_driven,not_retail_complete,achievement_checklist,1437,Episode Completion: The Rise of the Ascendancy,You completed all of the Caretaker's quests in Augment Facility X426,Complete all of the Caretaker's quests in Augment Facility X426,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,844,2,5825,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 844 links Achievement 1437 (Episode Completion: The Rise of the Ascendancy) type 6 category 186 flags 0 worldZone 137 progress text 'Complete all of the Caretaker's quests in Augment Facility X426' to bit 2, objectId 5825, objectIdAlt 0, and Quest2 5825 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5826,The Fall of the Ascendancy,generic_table_driven,not_retail_complete,achievement_checklist,1437,Episode Completion: The Rise of the Ascendancy,You completed all of the Caretaker's quests in Augment Facility X426,Complete all of the Caretaker's quests in Augment Facility X426,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,845,3,5826,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 845 links Achievement 1437 (Episode Completion: The Rise of the Ascendancy) type 6 category 186 flags 0 worldZone 137 progress text 'Complete all of the Caretaker's quests in Augment Facility X426' to bit 3, objectId 5826, objectIdAlt 0, and Quest2 5826 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5827,Meeting with Metal Maw Prime,generic_table_driven,not_retail_complete,achievement_checklist,1437,Episode Completion: The Rise of the Ascendancy,You completed all of the Caretaker's quests in Augment Facility X426,Complete all of the Caretaker's quests in Augment Facility X426,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,846,4,5827,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 846 links Achievement 1437 (Episode Completion: The Rise of the Ascendancy) type 6 category 186 flags 0 worldZone 137 progress text 'Complete all of the Caretaker's quests in Augment Facility X426' to bit 4, objectId 5827, objectIdAlt 0, and Quest2 5827 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5897,Stirring Interstellar Waves,generic_table_driven,not_retail_complete,achievement_checklist,1513,Episode Completion: Where Currents Collide,You completed the Where Currents Collide episode ,Complete the Where Currents Collide episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,887,3,5897,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 887 links Achievement 1513 (Episode Completion: Where Currents Collide) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Where Currents Collide episode ' to bit 3, objectId 5897, objectIdAlt 0, and Quest2 5897 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5898,Stirring Interstellar Waves,generic_table_driven,not_retail_complete,achievement_checklist,1514,Episode Completion: Where Currents Collide,You completed the Where Currents Collide episode ,Complete the Where Currents Collide episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,18,18,0,0,0,888,3,5898,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 888 links Achievement 1514 (Episode Completion: Where Currents Collide) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Where Currents Collide episode ' to bit 3, objectId 5898, objectIdAlt 0, and Quest2 5898 through AchievementChecklist.objectId, prerequisites 18;18. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5854,Wet Work,generic_table_driven,not_retail_complete,achievement_checklist,1516,Episode Completion: Ascended Disciples,You completed the Ascended Disciples episode ,Complete the Ascended Disciples episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,890,5,5854,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 890 links Achievement 1516 (Episode Completion: Ascended Disciples) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Ascended Disciples episode ' to bit 5, objectId 5854, objectIdAlt 0, and Quest2 5854 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5832,The Intern,generic_table_driven,not_retail_complete,achievement_checklist,1517,Episode Completion: Prosperity Knocks,You completed the Prosperity Knocks episode ,Complete the Prosperity Knocks episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,897,0,5832,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 897 links Achievement 1517 (Episode Completion: Prosperity Knocks) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Prosperity Knocks episode ' to bit 0, objectId 5832, objectIdAlt 0, and Quest2 5832 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5833,Abduction Junction,generic_table_driven,not_retail_complete,achievement_checklist,1517,Episode Completion: Prosperity Knocks,You completed the Prosperity Knocks episode ,Complete the Prosperity Knocks episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,898,1,5833,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 898 links Achievement 1517 (Episode Completion: Prosperity Knocks) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Prosperity Knocks episode ' to bit 1, objectId 5833, objectIdAlt 0, and Quest2 5833 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5834,Minimizing Losses,generic_table_driven,not_retail_complete,achievement_checklist,1517,Episode Completion: Prosperity Knocks,You completed the Prosperity Knocks episode ,Complete the Prosperity Knocks episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,899,2,5834,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 899 links Achievement 1517 (Episode Completion: Prosperity Knocks) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Prosperity Knocks episode ' to bit 2, objectId 5834, objectIdAlt 0, and Quest2 5834 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5835,Creative Marketing,generic_table_driven,not_retail_complete,achievement_checklist,1517,Episode Completion: Prosperity Knocks,You completed the Prosperity Knocks episode ,Complete the Prosperity Knocks episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,900,3,5835,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 900 links Achievement 1517 (Episode Completion: Prosperity Knocks) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Prosperity Knocks episode ' to bit 3, objectId 5835, objectIdAlt 0, and Quest2 5835 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5836,You're Fired!,generic_table_driven,not_retail_complete,achievement_checklist,1517,Episode Completion: Prosperity Knocks,You completed the Prosperity Knocks episode ,Complete the Prosperity Knocks episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,901,4,5836,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 901 links Achievement 1517 (Episode Completion: Prosperity Knocks) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Prosperity Knocks episode ' to bit 4, objectId 5836, objectIdAlt 0, and Quest2 5836 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5841,Hostile Takeover,generic_table_driven,not_retail_complete,achievement_checklist,1517,Episode Completion: Prosperity Knocks,You completed the Prosperity Knocks episode ,Complete the Prosperity Knocks episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,902,5,5841,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 902 links Achievement 1517 (Episode Completion: Prosperity Knocks) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Prosperity Knocks episode ' to bit 5, objectId 5841, objectIdAlt 0, and Quest2 5841 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5850,Leaking Propaganda,generic_table_driven,not_retail_complete,achievement_checklist,1516,Episode Completion: Ascended Disciples,You completed the Ascended Disciples episode ,Complete the Ascended Disciples episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,917,1,5850,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 917 links Achievement 1516 (Episode Completion: Ascended Disciples) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Ascended Disciples episode ' to bit 1, objectId 5850, objectIdAlt 0, and Quest2 5850 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5851,Unwavering Faith,generic_table_driven,not_retail_complete,achievement_checklist,1516,Episode Completion: Ascended Disciples,You completed the Ascended Disciples episode ,Complete the Ascended Disciples episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,918,2,5851,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 918 links Achievement 1516 (Episode Completion: Ascended Disciples) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Ascended Disciples episode ' to bit 2, objectId 5851, objectIdAlt 0, and Quest2 5851 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5852,Offerings from the Deep,generic_table_driven,not_retail_complete,achievement_checklist,1516,Episode Completion: Ascended Disciples,You completed the Ascended Disciples episode ,Complete the Ascended Disciples episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,919,3,5852,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 919 links Achievement 1516 (Episode Completion: Ascended Disciples) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Ascended Disciples episode ' to bit 3, objectId 5852, objectIdAlt 0, and Quest2 5852 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5853,The Calmwater Ritual,generic_table_driven,not_retail_complete,achievement_checklist,1516,Episode Completion: Ascended Disciples,You completed the Ascended Disciples episode ,Complete the Ascended Disciples episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,920,4,5853,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 920 links Achievement 1516 (Episode Completion: Ascended Disciples) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Ascended Disciples episode ' to bit 4, objectId 5853, objectIdAlt 0, and Quest2 5853 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5849,Changing of the Tides,generic_table_driven,not_retail_complete,achievement_checklist,1516,Episode Completion: Ascended Disciples,You completed the Ascended Disciples episode ,Complete the Ascended Disciples episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,0,0,0,0,0,921,0,5849,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 921 links Achievement 1516 (Episode Completion: Ascended Disciples) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Ascended Disciples episode ' to bit 0, objectId 5849, objectIdAlt 0, and Quest2 5849 through AchievementChecklist.objectId. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5039,Sentinels,generic_table_driven,not_retail_complete,achievement_checklist,1059,Episode Completion: Friend or Freebot,You completed the Friend or Freebot episode,Complete the Friend or Freebot episode,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,937,0,5039,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 937 links Achievement 1059 (Episode Completion: Friend or Freebot) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Friend or Freebot episode' to bit 0, objectId 5039, objectIdAlt 0, and Quest2 5039 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5162,Where There's Smoke...,generic_table_driven,not_retail_complete,achievement_checklist,1059,Episode Completion: Friend or Freebot,You completed the Friend or Freebot episode,Complete the Friend or Freebot episode,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,938,1,5162,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 938 links Achievement 1059 (Episode Completion: Friend or Freebot) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Friend or Freebot episode' to bit 1, objectId 5162, objectIdAlt 0, and Quest2 5162 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5041,"Control, Halt, Defeat",generic_table_driven,not_retail_complete,achievement_checklist,1059,Episode Completion: Friend or Freebot,You completed the Friend or Freebot episode,Complete the Friend or Freebot episode,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,939,4,5041,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 939 links Achievement 1059 (Episode Completion: Friend or Freebot) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Friend or Freebot episode' to bit 4, objectId 5041, objectIdAlt 0, and Quest2 5041 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5044,To the Botcave!,generic_table_driven,not_retail_complete,achievement_checklist,1059,Episode Completion: Friend or Freebot,You completed the Friend or Freebot episode,Complete the Friend or Freebot episode,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,940,3,5044,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 940 links Achievement 1059 (Episode Completion: Friend or Freebot) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Friend or Freebot episode' to bit 3, objectId 5044, objectIdAlt 0, and Quest2 5044 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5045,The Dominion Did It,generic_table_driven,not_retail_complete,achievement_checklist,1059,Episode Completion: Friend or Freebot,You completed the Friend or Freebot episode,Complete the Friend or Freebot episode,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,941,5,5045,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 941 links Achievement 1059 (Episode Completion: Friend or Freebot) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Friend or Freebot episode' to bit 5, objectId 5045, objectIdAlt 0, and Quest2 5045 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5026,Last Man Standing,generic_table_driven,not_retail_complete,achievement_checklist,1623,Episode Completion: Welcome to Thermock Hold,You completed the Welcome to Thermock Hold episode ,Complete the Welcome to Thermock Hold episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,949,0,5026,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 949 links Achievement 1623 (Episode Completion: Welcome to Thermock Hold) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Welcome to Thermock Hold episode ' to bit 0, objectId 5026, objectIdAlt 0, and Quest2 5026 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5260,Immediate Report,generic_table_driven,not_retail_complete,achievement_checklist,1623,Episode Completion: Welcome to Thermock Hold,You completed the Welcome to Thermock Hold episode ,Complete the Welcome to Thermock Hold episode ,6,186,0,137,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,950,1,5260,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 950 links Achievement 1623 (Episode Completion: Welcome to Thermock Hold) type 6 category 186 flags 0 worldZone 137 progress text 'Complete the Welcome to Thermock Hold episode ' to bit 1, objectId 5260, objectIdAlt 0, and Quest2 5260 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5774,Steel Your Heart,no_objectives,not_retail_complete,achievement_checklist,1186,Brigade Armorer: Algoroc Volunteers,You completed each Armorer daily quest in Algoroc,Complete each Armorer daily quest in Algoroc,6,25,0,12,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,1007,0,5774,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 1007 links Achievement 1186 (Brigade Armorer: Algoroc Volunteers) type 6 category 25 flags 0 worldZone 12 progress text 'Complete each Armorer daily quest in Algoroc' to bit 0, objectId 5774, objectIdAlt 0, and Quest2 5774 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5779,Class V Logistics: Steel Weave Armor,no_objectives,not_retail_complete,achievement_checklist,1186,Brigade Armorer: Algoroc Volunteers,You completed each Armorer daily quest in Algoroc,Complete each Armorer daily quest in Algoroc,6,25,0,12,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,1008,1,5779,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 1008 links Achievement 1186 (Brigade Armorer: Algoroc Volunteers) type 6 category 25 flags 0 worldZone 12 progress text 'Complete each Armorer daily quest in Algoroc' to bit 1, objectId 5779, objectIdAlt 0, and Quest2 5779 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
5782,Steel Armor Contract: Algoroc,no_objectives,not_retail_complete,achievement_checklist,1186,Brigade Armorer: Algoroc Volunteers,You completed each Armorer daily quest in Algoroc,Complete each Armorer daily quest in Algoroc,6,25,0,12,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,1009,2,5782,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 1009 links Achievement 1186 (Brigade Armorer: Algoroc Volunteers) type 6 category 25 flags 0 worldZone 12 progress text 'Complete each Armorer daily quest in Algoroc' to bit 2, objectId 5782, objectIdAlt 0, and Quest2 5782 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
6218,Providing Armor Afield,generic_table_driven,not_retail_complete,achievement_checklist,1231,Brigade Armorer: Whitevale Volunteers,You completed each Armorer daily quest in Whitevale,Complete each Armorer daily quest in Whitevale,6,27,0,12,AchievementChecklist.objectId,0,0,0,0,19,19,0,0,0,1049,2,6218,0,0,0,client_achievement_checklist_row_pending_progression_hook_smoke,wildstar_client_mysql/Achievement.tbl.sql;wildstar_client_mysql/AchievementChecklist.tbl.sql;wildstar_client_mysql/Quest2.tbl.sql;Source/NexusForever.Game/Achievement;Source/NexusForever.Script.Main,pending,not_retail_complete,"AchievementChecklist 1049 links Achievement 1231 (Brigade Armorer: Whitevale Volunteers) type 6 category 27 flags 0 worldZone 12 progress text 'Complete each Armorer daily quest in Whitevale' to bit 2, objectId 6218, objectIdAlt 0, and Quest2 6218 through AchievementChecklist.objectId, prerequisites 19;19. Retail completion needs quest progression hook ownership, duplicate checklist behavior, parent-tier/title/reward behavior, achievement persistence, and client achievement UI smoke."
